production_function,consumer_facing,industry,retail,ratio_c_s,tau,hiring_firing,unweighted,weighted
half_critical,0.9,0.45,0.4,0.5,1,7,7.883208001749603,5.169596117645787
half_critical,0.9,0.45,0.4,0.5,1,14,7.708530861137227,5.012871001624925
half_critical,0.9,0.45,0.4,0.5,1,21,7.674846886835676,4.994238725509651
half_critical,0.9,0.45,0.4,0.5,1,28,7.753746758197007,5.008068152763527
half_critical,0.9,0.45,0.4,0.5,7,1,8.024467871230575,5.315227895020113
half_critical,0.9,0.45,0.4,0.5,7,7,7.8732581791097935,5.148486224048737
half_critical,0.9,0.45,0.4,0.5,7,14,7.6857800196588215,5.010197324087754
half_critical,0.9,0.45,0.4,0.5,7,21,7.648774045471054,5.008679582345311
half_critical,0.9,0.45,0.4,0.5,7,28,7.741414870282184,5.027718718226165
half_critical,0.9,0.45,0.4,0.5,14,1,8.015639906106177,5.28483776550309
half_critical,0.9,0.45,0.4,0.5,14,7,7.867735732981593,5.12685753950274
half_critical,0.9,0.45,0.4,0.5,14,14,7.6923618485790115,5.037197694421367
half_critical,0.9,0.45,0.4,0.5,14,21,7.673808247099639,5.055954983276682
half_critical,0.9,0.45,0.4,0.5,14,28,7.800669615778643,5.090527669776355
half_critical,0.9,0.45,0.4,0.5,21,1,8.01992678428767,5.281840550165979
half_critical,0.9,0.45,0.4,0.5,21,7,7.858865564117819,5.127031974818131
half_critical,0.9,0.45,0.4,0.5,21,14,7.706288147219321,5.0517350780258985
half_critical,0.9,0.45,0.4,0.5,21,21,7.709342706476113,5.073913655634999
half_critical,0.9,0.45,0.4,0.5,21,28,7.855299653523701,5.151311207371488
half_critical,0.9,0.45,0.4,0.5,28,1,8.021067448026693,5.287859995788802
half_critical,0.9,0.45,0.4,0.5,28,7,7.843859983917526,5.137046203940961
half_critical,0.9,0.45,0.4,0.5,28,14,7.722449413527086,5.067408320135331
half_critical,0.9,0.45,0.4,0.5,28,21,7.75726474726547,5.092559072495658
half_critical,0.9,0.45,0.4,0.5,28,28,7.9325860141558495,5.197959922747804
half_critical,0.9,0.45,0.4,0.75,1,1,7.925026695621255,5.444805961371143
half_critical,0.9,0.45,0.4,0.75,1,7,7.870628479613753,5.320342770506093
half_critical,0.9,0.45,0.4,0.75,1,14,7.799728993502223,5.222189855386232
half_critical,0.9,0.45,0.4,0.75,1,21,7.839592537627766,5.230641214214479
half_critical,0.9,0.45,0.4,0.75,1,28,7.977602507223294,5.339069126200601
half_critical,0.9,0.45,0.4,0.75,7,1,7.93156264020368,5.404736175430177
half_critical,0.9,0.45,0.4,0.75,7,7,7.856491090158143,5.3048877442324605
half_critical,0.9,0.45,0.4,0.75,7,14,7.770117698325998,5.221987977476427
half_critical,0.9,0.45,0.4,0.75,7,21,7.811357205857017,5.23263730883729
half_critical,0.9,0.45,0.4,0.75,7,28,7.972082437248923,5.350903229315172
half_critical,0.9,0.45,0.4,0.75,14,1,7.932697357515611,5.404612032996283
half_critical,0.9,0.45,0.4,0.75,14,7,7.857399772037259,5.304520359024049
half_critical,0.9,0.45,0.4,0.75,14,14,7.774304322416597,5.233097255892704
half_critical,0.9,0.45,0.4,0.75,14,21,7.824538615201715,5.242390396343136
half_critical,0.9,0.45,0.4,0.75,14,28,7.985839207139447,5.3891830179097
half_critical,0.9,0.45,0.4,0.75,21,1,7.935853946695413,5.41560992945972
half_critical,0.9,0.45,0.4,0.75,21,7,7.850069964549153,5.315467386401061
half_critical,0.9,0.45,0.4,0.75,21,14,7.7721855181055,5.233458295663553
half_critical,0.9,0.45,0.4,0.75,21,21,7.835773753987876,5.244119174154536
half_critical,0.9,0.45,0.4,0.75,21,28,8.02113826280276,5.445980318322748
half_critical,0.9,0.45,0.4,0.75,28,1,7.931264027967636,5.4295449626703105
half_critical,0.9,0.45,0.4,0.75,28,7,7.830832350943371,5.326701293195252
half_critical,0.9,0.45,0.4,0.75,28,14,7.778912188797656,5.24014451118659
half_critical,0.9,0.45,0.4,0.75,28,21,7.883409453966919,5.261655159880075
half_critical,0.9,0.45,0.4,0.75,28,28,8.09531601270975,5.499557668388738
half_critical,0.9,0.45,0.4,1.0,1,1,8.556499739230896,5.946385450738384
half_critical,0.9,0.45,0.4,1.0,1,7,8.528005194700707,5.841526530499716
half_critical,0.9,0.45,0.4,1.0,1,14,8.478516950052677,5.767681786698007
half_critical,0.9,0.45,0.4,1.0,1,21,8.522724665974028,5.819733281745769
half_critical,0.9,0.45,0.4,1.0,1,28,8.660613504088019,6.072703471420781
half_critical,0.9,0.45,0.4,1.0,7,1,8.574285694737695,5.920240970491788
half_critical,0.9,0.45,0.4,1.0,7,7,8.529227487820288,5.831548845418787
half_critical,0.9,0.45,0.4,1.0,7,14,8.46589894301162,5.769660169894431
half_critical,0.9,0.45,0.4,1.0,7,21,8.51440249375149,5.819843740580407
half_critical,0.9,0.45,0.4,1.0,7,28,8.670027043611082,6.0888392723032645
half_critical,0.9,0.45,0.4,1.0,14,1,8.599800971649412,5.9345035433330615
half_critical,0.9,0.45,0.4,1.0,14,7,8.55354647802368,5.84710466318165
half_critical,0.9,0.45,0.4,1.0,14,14,8.501889190142656,5.793948846407921
half_critical,0.9,0.45,0.4,1.0,14,21,8.56564685594315,5.8576244634584915
half_critical,0.9,0.45,0.4,1.0,14,28,8.712900456275557,6.181911338283832
half_critical,0.9,0.45,0.4,1.0,21,1,8.612334871256184,5.957252771349707
half_critical,0.9,0.45,0.4,1.0,21,7,8.56142517232985,5.870129996182451
half_critical,0.9,0.45,0.4,1.0,21,14,8.518995555880363,5.809125986302767
half_critical,0.9,0.45,0.4,1.0,21,21,8.597955814139633,5.8804221969432735
half_critical,0.9,0.45,0.4,1.0,21,28,8.7580460168923,6.2537245545952995
half_critical,0.9,0.45,0.4,1.0,28,1,8.60940199777029,5.9826283610269595
half_critical,0.9,0.45,0.4,1.0,28,7,8.548376191244614,5.895932097982261
half_critical,0.9,0.45,0.4,1.0,28,14,8.531858762776157,5.832228688206722
half_critical,0.9,0.45,0.4,1.0,28,21,8.635210254009056,5.93269227323007
half_critical,0.9,0.45,0.4,1.0,28,28,8.815328557590632,6.31731955138393
half_critical,0.9,0.45,0.6,0.0,1,1,9.574815071341892,6.207544460271973
half_critical,0.9,0.45,0.6,0.0,1,7,9.115137444840615,5.73813849055578
half_critical,0.9,0.45,0.6,0.0,1,14,8.646188045654046,5.242355422232389
half_critical,0.9,0.45,0.6,0.0,1,21,8.369477586801393,5.017506860215635
half_critical,0.9,0.45,0.6,0.0,1,28,8.273561603065508,4.974576338704857
half_critical,0.9,0.45,0.6,0.0,7,1,9.530266717445343,6.103115836940617
half_critical,0.9,0.45,0.6,0.0,7,7,9.101872293871489,5.6935420273496105
half_critical,0.9,0.45,0.6,0.0,7,14,8.651303357864458,5.236088774382248
half_critical,0.9,0.45,0.6,0.0,7,21,8.39320385929053,5.026285426370219
half_critical,0.9,0.45,0.6,0.0,7,28,8.313452394164518,5.035838788347977
half_critical,0.9,0.45,0.6,0.0,14,1,9.492317987345412,6.030113826903716
half_critical,0.9,0.45,0.6,0.0,14,7,9.090680188059604,5.633909210027635
half_critical,0.9,0.45,0.6,0.0,14,14,8.668355984220996,5.2404177262045515
half_critical,0.9,0.45,0.6,0.0,14,21,8.42105781303149,5.08807914224532
half_critical,0.9,0.45,0.6,0.0,14,28,8.380458594068319,5.108119631638831
half_critical,0.9,0.45,0.6,0.0,21,1,9.479831124093893,5.990385480508465
half_critical,0.9,0.45,0.6,0.0,21,7,9.063310456779408,5.602385067687442
half_critical,0.9,0.45,0.6,0.0,21,14,8.65914514570418,5.226736321861269
half_critical,0.9,0.45,0.6,0.0,21,21,8.45688376385734,5.111157975357837
half_critical,0.9,0.45,0.6,0.0,21,28,8.485571806492128,5.154467803316749
half_critical,0.9,0.45,0.6,0.0,28,1,9.472343666458846,5.975869779366952
half_critical,0.9,0.45,0.6,0.0,28,7,9.043702015422284,5.594226292531314
half_critical,0.9,0.45,0.6,0.0,28,14,8.665023570867294,5.226038565764172
half_critical,0.9,0.45,0.6,0.0,28,21,8.512973512244033,5.1234788280553785
half_critical,0.9,0.45,0.6,0.0,28,28,8.594721950473286,5.2013923635234365
half_critical,0.9,0.45,0.6,0.25,1,1,8.749883112148984,5.658064700457572
half_critical,0.9,0.45,0.6,0.25,1,7,8.495671735198387,5.389012245286407
half_critical,0.9,0.45,0.6,0.25,1,14,8.20322210552229,5.0839281496035795
half_critical,0.9,0.45,0.6,0.25,1,21,8.082144479546923,5.082852024036555
half_critical,0.9,0.45,0.6,0.25,1,28,8.070791911268902,5.107394736705046
half_critical,0.9,0.45,0.6,0.25,7,1,8.71909028419407,5.582520853048009
half_critical,0.9,0.45,0.6,0.25,7,7,8.481089582253688,5.363169482307569
half_critical,0.9,0.45,0.6,0.25,7,14,8.206352509738675,5.106720941428421
half_critical,0.9,0.45,0.6,0.25,7,21,8.089004677713595,5.128659521063249
half_critical,0.9,0.45,0.6,0.25,7,28,8.090375264228738,5.161422595759368
half_critical,0.9,0.45,0.6,0.25,14,1,8.700213035820031,5.542915210233698
half_critical,0.9,0.45,0.6,0.25,14,7,8.470054648667302,5.334279923866534
half_critical,0.9,0.45,0.6,0.25,14,14,8.23522957355372,5.167350516881381
half_critical,0.9,0.45,0.6,0.25,14,21,8.119742196578363,5.185709989405311
half_critical,0.9,0.45,0.6,0.25,14,28,8.14859269126324,5.229038580276392
half_critical,0.9,0.45,0.6,0.25,21,1,8.694759840371503,5.5344773772415525
half_critical,0.9,0.45,0.6,0.25,21,7,8.453227906238528,5.324560273978609
half_critical,0.9,0.45,0.6,0.25,21,14,8.23466695825002,5.179360307626471
half_critical,0.9,0.45,0.6,0.25,21,21,8.138420182622774,5.204775720795406
half_critical,0.9,0.45,0.6,0.25,21,28,8.218867518307684,5.299651361948433
half_critical,0.9,0.45,0.6,0.25,28,1,8.690297008698849,5.539227074903938
half_critical,0.9,0.45,0.6,0.25,28,7,8.442260824950424,5.329757338928227
half_critical,0.9,0.45,0.6,0.25,28,14,8.249288987253605,5.1890011637985864
half_critical,0.9,0.45,0.6,0.25,28,21,8.194315560540655,5.226489279536622
half_critical,0.9,0.45,0.6,0.25,28,28,8.308652182713635,5.346068620322325
half_critical,0.9,0.45,0.6,0.5,1,1,8.267956163132753,5.5021702159322965
half_critical,0.9,0.45,0.6,0.5,1,7,8.163443424485234,5.383231119038866
half_critical,0.9,0.45,0.6,0.5,1,14,8.027231731243262,5.325023416818617
half_critical,0.9,0.45,0.6,0.5,1,21,7.996990988890122,5.336777015942371
half_critical,0.9,0.45,0.6,0.5,1,28,8.068001964132058,5.393433453501512
half_critical,0.9,0.45,0.6,0.5,7,1,8.268910087794747,5.459187274321874
half_critical,0.9,0.45,0.6,0.5,7,7,8.146564599084762,5.369614822207769
half_critical,0.9,0.45,0.6,0.5,7,14,8.001169901763035,5.334059651598199
half_critical,0.9,0.45,0.6,0.5,7,21,7.968400679497361,5.350674147125991
half_critical,0.9,0.45,0.6,0.5,7,28,8.058441328964076,5.417802319996214
half_critical,0.9,0.45,0.6,0.5,14,1,8.25997002243853,5.4540923349478145
half_critical,0.9,0.45,0.6,0.5,14,7,8.138026623652134,5.366603370377278
half_critical,0.9,0.45,0.6,0.5,14,14,8.002512582134488,5.3654988286538865
half_critical,0.9,0.45,0.6,0.5,14,21,7.989584615707875,5.398847023062624
half_critical,0.9,0.45,0.6,0.5,14,28,8.110122837880235,5.494287989038229
half_critical,0.9,0.45,0.6,0.5,21,1,8.25975909101324,5.4659080489249
half_critical,0.9,0.45,0.6,0.5,21,7,8.126204498603872,5.377912199475343
half_critical,0.9,0.45,0.6,0.5,21,14,8.00191381934265,5.38069189166416
half_critical,0.9,0.45,0.6,0.5,21,21,8.02437421681115,5.41776204209499
half_critical,0.9,0.45,0.6,0.5,21,28,8.16693533219625,5.56476120317368
half_critical,0.9,0.45,0.6,0.5,28,1,8.256285774634403,5.481145350128433
half_critical,0.9,0.45,0.6,0.5,28,7,8.10959377898011,5.3901921979939225
half_critical,0.9,0.45,0.6,0.5,28,14,8.016047596463215,5.393106883081513
half_critical,0.9,0.45,0.6,0.5,28,21,8.071721158318306,5.436345512272607
half_critical,0.9,0.45,0.6,0.5,28,28,8.24210294990774,5.622217608506801
half_critical,0.9,0.45,0.6,0.75,1,1,8.327988097141963,5.940605722813693
half_critical,0.9,0.45,0.6,0.75,1,7,8.29325597981226,5.840103707687714
half_critical,0.9,0.45,0.6,0.75,1,14,8.238508054337752,5.813218726205339
half_critical,0.9,0.45,0.6,0.75,1,21,8.271229700295716,5.818979082409097
half_critical,0.9,0.45,0.6,0.75,1,28,8.40128263468657,5.985491865690892
half_critical,0.9,0.45,0.6,0.75,7,1,8.334436028659113,5.9096527112350525
half_critical,0.9,0.45,0.6,0.75,7,7,8.271952547487091,5.844419749826493
half_critical,0.9,0.45,0.6,0.75,7,14,8.19973694224851,5.812611319789697
half_critical,0.9,0.45,0.6,0.75,7,21,8.245294747505936,5.823342803090276
half_critical,0.9,0.45,0.6,0.75,7,28,8.391478526332659,6.0080004362711765
half_critical,0.9,0.45,0.6,0.75,14,1,8.342920373742345,5.914384121909281
half_critical,0.9,0.45,0.6,0.75,14,7,8.276330371015915,5.8602711067863105
half_critical,0.9,0.45,0.6,0.75,14,14,8.210348996404246,5.828690372665929
half_critical,0.9,0.45,0.6,0.75,14,21,8.263152339215036,5.842845542178981
half_critical,0.9,0.45,0.6,0.75,14,28,8.41060198357597,6.0842963077994066
half_critical,0.9,0.45,0.6,0.75,21,1,8.342941314657326,5.931918862606794
half_critical,0.9,0.45,0.6,0.75,21,7,8.268529352897087,5.869048244618667
half_critical,0.9,0.45,0.6,0.75,21,14,8.205447552341472,5.834021592544298
half_critical,0.9,0.45,0.6,0.75,21,21,8.268981881014033,5.852685766351001
half_critical,0.9,0.45,0.6,0.75,21,28,8.441469213840284,6.151705485309169
half_critical,0.9,0.45,0.6,0.75,28,1,8.336593992443635,5.952010466299473
half_critical,0.9,0.45,0.6,0.75,28,7,8.252839123730736,5.877947402308162
half_critical,0.9,0.45,0.6,0.75,28,14,8.208374962514041,5.845060108238426
half_critical,0.9,0.45,0.6,0.75,28,21,8.31145796613582,5.885357544179507
half_critical,0.9,0.45,0.6,0.75,28,28,8.50593557101771,6.210915922331969
half_critical,0.9,0.45,0.6,1.0,1,1,9.14953387443867,6.69546678793355
half_critical,0.9,0.45,0.6,1.0,1,7,9.127970576938559,6.650505508902672
half_critical,0.9,0.45,0.6,1.0,1,14,9.094952551909486,6.635060071835026
half_critical,0.9,0.45,0.6,1.0,1,21,9.11726739979727,6.779523022714985
half_critical,0.9,0.45,0.6,1.0,1,28,9.22797494587719,7.046934744566501
half_critical,0.9,0.45,0.6,1.0,7,1,9.178715450159823,6.705190538346683
half_critical,0.9,0.45,0.6,1.0,7,7,9.136529205080826,6.6689233989203345
half_critical,0.9,0.45,0.6,1.0,7,14,9.087335923120646,6.647980955009982
half_critical,0.9,0.45,0.6,1.0,7,21,9.113968570181509,6.794153724839987
half_critical,0.9,0.45,0.6,1.0,7,28,9.239788346556395,7.082385266588359
half_critical,0.9,0.45,0.6,1.0,14,1,9.224863227356936,6.749751518894069
half_critical,0.9,0.45,0.6,1.0,14,7,9.180987046757291,6.707577547831445
half_critical,0.9,0.45,0.6,1.0,14,14,9.140192611575152,6.699708682332555
half_critical,0.9,0.45,0.6,1.0,14,21,9.182098852230174,6.865124716217178
half_critical,0.9,0.45,0.6,1.0,14,28,9.307926227346329,7.204042921785098
half_critical,0.9,0.45,0.6,1.0,21,1,9.247678475978658,6.7907411516305
half_critical,0.9,0.45,0.6,1.0,21,7,9.198715406194836,6.742763860457675
half_critical,0.9,0.45,0.6,1.0,21,14,9.164302137797755,6.74654049870026
half_critical,0.9,0.45,0.6,1.0,21,21,9.223176596082928,6.943639807963606
half_critical,0.9,0.45,0.6,1.0,21,28,9.358874240169929,7.2969050175733585
half_critical,0.9,0.45,0.6,1.0,28,1,9.265366939009935,6.830718862551347
half_critical,0.9,0.45,0.6,1.0,28,7,9.208158171851554,6.776878147857757
half_critical,0.9,0.45,0.6,1.0,28,14,9.194867876083544,6.796058122157304
half_critical,0.9,0.45,0.6,1.0,28,21,9.280692823388097,7.015734132382845
half_critical,0.9,0.45,0.6,1.0,28,28,9.434462696882573,7.374038273071785
half_critical,0.9,0.45,0.8,0.0,1,1,9.67573810161494,6.1231164233723785
half_critical,0.9,0.45,0.8,0.0,1,7,9.26195503656747,5.688122034706472
half_critical,0.9,0.45,0.8,0.0,1,14,8.827731208818768,5.290585844768444
half_critical,0.9,0.45,0.8,0.0,1,21,8.582042775960344,5.127669569076786
half_critical,0.9,0.45,0.8,0.0,1,28,8.511799157260189,5.18456890719767
half_critical,0.9,0.45,0.8,0.0,7,1,9.646724727993155,6.033378767918748
half_critical,0.9,0.45,0.8,0.0,7,7,9.253886804735668,5.6556959815070105
half_critical,0.9,0.45,0.8,0.0,7,14,8.847605389144713,5.304746324591601
half_critical,0.9,0.45,0.8,0.0,7,21,8.634989029181154,5.200895610120223
half_critical,0.9,0.45,0.8,0.0,7,28,8.583517936512067,5.271646106582856
half_critical,0.9,0.45,0.8,0.0,14,1,9.608008567779803,5.9694701598794815
half_critical,0.9,0.45,0.8,0.0,14,7,9.242366632683435,5.6101994575417695
half_critical,0.9,0.45,0.8,0.0,14,14,8.863431320474833,5.3232849434911715
half_critical,0.9,0.45,0.8,0.0,14,21,8.661139181132263,5.264052555660648
half_critical,0.9,0.45,0.8,0.0,14,28,8.6656192826975,5.393745897911676
half_critical,0.9,0.45,0.8,0.0,21,1,9.59140271619673,5.935669246296019
half_critical,0.9,0.45,0.8,0.0,21,7,9.210879374344861,5.576216362896302
half_critical,0.9,0.45,0.8,0.0,21,14,8.845210897742133,5.322285278015821
half_critical,0.9,0.45,0.8,0.0,21,21,8.705610796915646,5.297687437777906
half_critical,0.9,0.45,0.8,0.0,21,28,8.770973808359479,5.466542501951091
half_critical,0.9,0.45,0.8,0.0,28,1,9.583414895792123,5.921749904766964
half_critical,0.9,0.45,0.8,0.0,28,7,9.184770542766056,5.559521296835997
half_critical,0.9,0.45,0.8,0.0,28,14,8.852653715761258,5.323918939773192
half_critical,0.9,0.45,0.8,0.0,28,21,8.750019277456303,5.312820250925324
half_critical,0.9,0.45,0.8,0.0,28,28,8.867382524584619,5.513438256327131
half_critical,0.9,0.45,0.8,0.25,1,1,8.964059976933191,5.738872584829536
half_critical,0.9,0.45,0.8,0.25,1,7,8.74453487674905,5.506151184169102
half_critical,0.9,0.45,0.8,0.25,1,14,8.5177933801708,5.400839744596976
half_critical,0.9,0.45,0.8,0.25,1,21,8.400500489810506,5.431661045844612
half_critical,0.9,0.45,0.8,0.25,1,28,8.404645332052779,5.496580707763698
half_critical,0.9,0.45,0.8,0.25,7,1,8.950034511344782,5.681638817931134
half_critical,0.9,0.45,0.8,0.25,7,7,8.740108847068678,5.519802402337314
half_critical,0.9,0.45,0.8,0.25,7,14,8.525184804662214,5.435318159049252
half_critical,0.9,0.45,0.8,0.25,7,21,8.429381458910607,5.488952959493782
half_critical,0.9,0.45,0.8,0.25,7,28,8.455642103529822,5.565027783033315
half_critical,0.9,0.45,0.8,0.25,14,1,8.929890932124767,5.65731451676038
half_critical,0.9,0.45,0.8,0.25,14,7,8.732359276049626,5.523592299427295
half_critical,0.9,0.45,0.8,0.25,14,14,8.547866058765312,5.491593694623175
half_critical,0.9,0.45,0.8,0.25,14,21,8.458116703017582,5.549414068470462
half_critical,0.9,0.45,0.8,0.25,14,28,8.517278909336941,5.681181451750345
half_critical,0.9,0.45,0.8,0.25,21,1,8.91617604976533,5.6535966765915076
half_critical,0.9,0.45,0.8,0.25,21,7,8.716989884804546,5.522305684389269
half_critical,0.9,0.45,0.8,0.25,21,14,8.531502639936473,5.510297598739092
half_critical,0.9,0.45,0.8,0.25,21,21,8.479843540940845,5.584657410452339
half_critical,0.9,0.45,0.8,0.25,21,28,8.58201596718089,5.7619768157670705
half_critical,0.9,0.45,0.8,0.25,28,1,8.911381675740365,5.659206098331801
half_critical,0.9,0.45,0.8,0.25,28,7,8.700882280782686,5.517170891948641
half_critical,0.9,0.45,0.8,0.25,28,14,8.541106655225219,5.522576854258643
half_critical,0.9,0.45,0.8,0.25,28,21,8.52401664608686,5.6224786238672975
half_critical,0.9,0.45,0.8,0.25,28,28,8.666024760752093,5.840727623209282
half_critical,0.9,0.45,0.8,0.5,1,1,8.63467149185009,5.9031767888850615
half_critical,0.9,0.45,0.8,0.5,1,7,8.563849163902011,5.866370485064161
half_critical,0.9,0.45,0.8,0.5,1,14,8.462307031785928,5.872913188074424
half_critical,0.9,0.45,0.8,0.5,1,21,8.43042599198526,5.889364103308458
half_critical,0.9,0.45,0.8,0.5,1,28,8.505161703284383,5.9815100910230905
half_critical,0.9,0.45,0.8,0.5,7,1,8.64792765482475,5.872255576139371
half_critical,0.9,0.45,0.8,0.5,7,7,8.552181385042303,5.881991681924079
half_critical,0.9,0.45,0.8,0.5,7,14,8.444822694197622,5.889224333387031
half_critical,0.9,0.45,0.8,0.5,7,21,8.424056022269244,5.915252113046461
half_critical,0.9,0.45,0.8,0.5,7,28,8.527426778196942,6.044334510202806
half_critical,0.9,0.45,0.8,0.5,14,1,8.644779928577822,5.8829637324377355
half_critical,0.9,0.45,0.8,0.5,14,7,8.547818261065668,5.897686599334836
half_critical,0.9,0.45,0.8,0.5,14,14,8.442987471257377,5.918668927828783
half_critical,0.9,0.45,0.8,0.5,14,21,8.448374702128968,5.968230852226626
half_critical,0.9,0.45,0.8,0.5,14,28,8.578623607832323,6.187420019604223
half_critical,0.9,0.45,0.8,0.5,21,1,8.637793105488303,5.8963208752923
half_critical,0.9,0.45,0.8,0.5,21,7,8.527327993588369,5.904963842401867
half_critical,0.9,0.45,0.8,0.5,21,14,8.428572226078579,5.933083055203085
half_critical,0.9,0.45,0.8,0.5,21,21,8.471979172150117,6.007433811672483
half_critical,0.9,0.45,0.8,0.5,21,28,8.634677314140783,6.266619188012432
half_critical,0.9,0.45,0.8,0.5,28,1,8.632630157180387,5.906082294836875
half_critical,0.9,0.45,0.8,0.5,28,7,8.509071833623546,5.906720037156473
half_critical,0.9,0.45,0.8,0.5,28,14,8.435527935579778,5.945168268457468
half_critical,0.9,0.45,0.8,0.5,28,21,8.505709816027451,6.037704504740271
half_critical,0.9,0.45,0.8,0.5,28,28,8.695549368266631,6.328273097345402
half_critical,0.9,0.45,0.8,0.75,1,1,8.867261518007194,6.531145768838721
half_critical,0.9,0.45,0.8,0.75,1,7,8.858308006210505,6.55796692354002
half_critical,0.9,0.45,0.8,0.75,1,14,8.83048445850022,6.567460868732364
half_critical,0.9,0.45,0.8,0.75,1,21,8.861210229395649,6.616593916569945
half_critical,0.9,0.45,0.8,0.75,1,28,8.970312988690669,6.873796485483089
half_critical,0.9,0.45,0.8,0.75,7,1,8.883968800786306,6.55803872786838
half_critical,0.9,0.45,0.8,0.75,7,7,8.843537782274861,6.572170423499044
half_critical,0.9,0.45,0.8,0.75,7,14,8.803683560323336,6.579437715088529
half_critical,0.9,0.45,0.8,0.75,7,21,8.847217193024624,6.632477172754105
