date,age,dose,VOC,e_s,e_i,e_h
2022-03-07,"[85, 120)",none,abc,0.0,0.0,0.0
2022-03-07,"[85, 120)",none,delta,0.0,0.0,0.0
2022-03-07,"[85, 120)",none,omicron,0.0,0.0,0.0
2022-03-07,"[85, 120)",partial,WT,0.08494866368020437,0.06053812813991576,0.09178361363148518
2022-03-07,"[85, 120)",partial,abc,0.08494866368020437,0.06053812813991576,0.09178361363148518
2022-03-07,"[85, 120)",partial,delta,0.07713729230731203,0.03710401402123869,0.09178361363148518
2022-03-07,"[85, 120)",partial,omicron,0.0048821071080577235,0.021481271275453982,0.06444381382636194
2022-03-07,"[85, 120)",full,WT,0.46515435116374537,0.2945014937538162,0.692539529913716
2022-03-07,"[85, 120)",full,abc,0.46515435116374537,0.2945014937538162,0.692539529913716
2022-03-07,"[85, 120)",full,delta,0.364493604085787,0.16243081578629265,0.692539529913716
2022-03-07,"[85, 120)",full,omicron,0.0081040058747632,0.0880101434406408,0.30297721798805
2022-03-07,"[85, 120)",boosted,WT,0.6681156373846961,0.4527745433981438,0.8267347439714865
2022-03-07,"[85, 120)",boosted,abc,0.6681156373846961,0.4527745433981438,0.8267347439714865
2022-03-07,"[85, 120)",boosted,delta,0.5708828884497646,0.26100009485991693,0.8267347439714865
2022-03-07,"[85, 120)",boosted,omicron,0.03743361439425755,0.15998189731294182,0.4955238390118711
2022-03-14,"[0, 12)",none,WT,0.0,0.0,0.0
2022-03-14,"[0, 12)",none,abc,0.0,0.0,0.0
2022-03-14,"[0, 12)",none,delta,0.0,0.0,0.0
2022-03-14,"[0, 12)",none,omicron,0.0,0.0,0.0
2022-03-14,"[0, 12)",partial,WT,0.2164935146065467,0.15428273454719418,0.2339125330231654
2022-03-14,"[0, 12)",partial,abc,0.2164935146065467,0.15428273454719418,0.2339125330231654
2022-03-14,"[0, 12)",partial,delta,0.1965860649875539,0.0945603856902158,0.2339125330231654
2022-03-14,"[0, 12)",partial,omicron,0.0124421560118705,0.05474548645223021,0.16423645935669062
2022-03-14,"[0, 12)",full,WT,0.6496974079088865,0.43909979308309344,0.813295671137157
2022-03-14,"[0, 12)",full,abc,0.6496974079088865,0.43909979308309344,0.813295671137157
2022-03-14,"[0, 12)",full,delta,0.5523162021203035,0.25686344002564376,0.813295671137157
2022-03-14,"[0, 12)",full,omicron,0.02268136436790707,0.1444621246842882,0.4603953636499619
2022-03-14,"[0, 12)",boosted,WT,0.8111848885819188,0.5705142214575724,0.9083898413870886
2022-03-14,"[0, 12)",boosted,abc,0.8111848885819188,0.5705142214575724,0.9083898413870886
2022-03-14,"[0, 12)",boosted,delta,0.7317138637939247,0.3169820768367252,0.9083898413870886
2022-03-14,"[0, 12)",boosted,omicron,0.2418531645572112,0.27933197112554453,0.7505550683798619
2022-03-14,"[12, 18)",none,WT,0.0,0.0,0.0
2022-03-14,"[12, 18)",none,abc,0.0,0.0,0.0
2022-03-14,"[12, 18)",none,delta,0.0,0.0,0.0
2022-03-14,"[12, 18)",none,omicron,0.0,0.0,0.0
2022-03-14,"[12, 18)",partial,WT,0.21612854016721655,0.15402263782031525,0.2335181928243489
2022-03-14,"[12, 18)",partial,abc,0.21612854016721655,0.15402263782031525,0.2335181928243489
2022-03-14,"[12, 18)",partial,delta,0.19625465141620813,0.09440097156728999,0.2335181928243489
2022-03-14,"[12, 18)",partial,omicron,0.01242118046938026,0.05465319406527315,0.16395958219581946
2022-03-14,"[12, 18)",full,WT,0.6492374758112069,0.43873053732003264,0.8130147665956575
2022-03-14,"[12, 18)",full,abc,0.6492374758112069,0.43873053732003264,0.8130147665956575
2022-03-14,"[12, 18)",full,delta,0.5518337330060867,0.25661712927240676,0.8130147665956575
2022-03-14,"[12, 18)",full,omicron,0.022636261680359804,0.14431294570667924,0.45999058317408204
2022-03-14,"[12, 18)",boosted,WT,0.8111171290396266,0.5704569957826828,0.9083538346639584
2022-03-14,"[12, 18)",boosted,abc,0.8111171290396266,0.5704569957826828,0.9083538346639584
2022-03-14,"[12, 18)",boosted,delta,0.7316347672961652,0.3169555576133084,0.9083538346639584
2022-03-14,"[12, 18)",boosted,omicron,0.24161085850326283,0.27926013569705127,0.7504148174210329
2022-03-14,"[18, 25)",none,WT,0.0,0.0,0.0
2022-03-14,"[18, 25)",none,abc,0.0,0.0,0.0
2022-03-14,"[18, 25)",none,delta,0.0,0.0,0.0
2022-03-14,"[18, 25)",none,omicron,0.0,0.0,0.0
2022-03-14,"[18, 25)",partial,WT,0.14092145958752833,0.10042678729226155,0.152259967830203
2022-03-14,"[18, 25)",partial,abc,0.14092145958752833,0.10042678729226155,0.152259967830203
2022-03-14,"[18, 25)",partial,delta,0.12796316445304295,0.061551901888805466,0.152259967830203
2022-03-14,"[18, 25)",partial,omicron,0.008098934459053353,0.03563531161983474,0.10690593485950424
2022-03-14,"[18, 25)",full,WT,0.5564239250756553,0.36451749466040617,0.7555785365227143
2022-03-14,"[18, 25)",full,abc,0.5564239250756553,0.36451749466040617,0.7555785365227143
2022-03-14,"[18, 25)",full,delta,0.4549576998874806,0.20727529622940477,0.7555785365227143
2022-03-14,"[18, 25)",full,omicron,0.013739634606510894,0.114485265721116,0.3787268300948216
2022-03-14,"[18, 25)",boosted,WT,0.7741532804725197,0.5396528201757629,0.8879679676047106
2022-03-14,"[18, 25)",boosted,abc,0.7741532804725197,0.5396528201757629,0.8879679676047106
2022-03-14,"[18, 25)",boosted,delta,0.6893142418170914,0.30249044215373133,0.8879679676047106
2022-03-14,"[18, 25)",boosted,omicron,0.15639936154646827,0.24452978654345048,0.6795005761825934
2022-03-14,"[25, 35)",none,WT,0.0,0.0,0.0
2022-03-14,"[25, 35)",none,abc,0.0,0.0,0.0
2022-03-14,"[25, 35)",none,delta,0.0,0.0,0.0
2022-03-14,"[25, 35)",none,omicron,0.0,0.0,0.0
2022-03-14,"[25, 35)",partial,WT,0.13291217126125365,0.09471901859997388,0.143606254006412
2022-03-14,"[25, 35)",partial,abc,0.13291217126125365,0.09471901859997388,0.143606254006412
2022-03-14,"[25, 35)",partial,delta,0.12069036240964413,0.05805359204514528,0.143606254006412
2022-03-14,"[25, 35)",partial,omicron,0.0076386305322559585,0.03360997434192621,0.10082992302577864
2022-03-14,"[25, 35)",full,WT,0.5452846832405047,0.3558718355231948,0.7481237776354216
2022-03-14,"[25, 35)",full,abc,0.5452846832405047,0.3558718355231948,0.7481237776354216
2022-03-14,"[25, 35)",full,delta,0.4437549558623948,0.20167986514880115,0.7481237776354216
2022-03-14,"[25, 35)",full,omicron,0.01296631310519385,0.11116017022928948,0.3693415875831961
2022-03-14,"[25, 35)",boosted,WT,0.767664732079298,0.5342706376520441,0.88434360365396
2022-03-14,"[25, 35)",boosted,abc,0.767664732079298,0.5342706376520441,0.88434360365396
2022-03-14,"[25, 35)",boosted,delta,0.6819355994329844,0.29995136196644523,0.88434360365396
2022-03-14,"[25, 35)",boosted,omicron,0.14397630236990583,0.23869542763125268,0.667385994071079
2022-03-14,"[35, 45)",none,WT,0.0,0.0,0.0
2022-03-14,"[35, 45)",none,abc,0.0,0.0,0.0
2022-03-14,"[35, 45)",none,delta,0.0,0.0,0.0
2022-03-14,"[35, 45)",none,omicron,0.0,0.0,0.0
2022-03-14,"[35, 45)",partial,WT,0.1244287278019194,0.08867334624964371,0.13444023463655658
2022-03-14,"[35, 45)",partial,abc,0.1244287278019194,0.08867334624964371,0.13444023463655658
2022-03-14,"[35, 45)",partial,delta,0.11298700570519118,0.05434817995945905,0.13444023463655658
2022-03-14,"[35, 45)",partial,omicron,0.007151076310455138,0.0314647357660026,0.09439420729800782
2022-03-14,"[35, 45)",full,WT,0.5322218752124989,0.345637829220935,0.7396065594282609
2022-03-14,"[35, 45)",full,abc,0.5322218752124989,0.345637829220935,0.7396065594282609
2022-03-14,"[35, 45)",full,delta,0.43046377255473095,0.1950016161389402,0.7396065594282609
2022-03-14,"[35, 45)",full,omicron,0.011973787351722158,0.107171180488391,0.35820231429410443
2022-03-14,"[35, 45)",boosted,WT,0.7594821001566139,0.5274957718268709,0.879750442601303
2022-03-14,"[35, 45)",boosted,abc,0.7594821001566139,0.5274957718268709,0.879750442601303
2022-03-14,"[35, 45)",boosted,delta,0.6726556055617422,0.296749403943389,0.879750442601303
2022-03-14,"[35, 45)",boosted,omicron,0.12970612682013366,0.23147342524395137,0.6522785522477688
2022-03-14,"[45, 55)",none,WT,0.0,0.0,0.0
2022-03-14,"[45, 55)",none,abc,0.0,0.0,0.0
2022-03-14,"[45, 55)",none,delta,0.0,0.0,0.0
2022-03-14,"[45, 55)",none,omicron,0.0,0.0,0.0
2022-03-14,"[45, 55)",partial,WT,0.11439752092567966,0.08152467008496711,0.12360191916107917
2022-03-14,"[45, 55)",partial,abc,0.11439752092567966,0.08152467008496711,0.12360191916107917
2022-03-14,"[45, 55)",partial,delta,0.10387820865665165,0.04996673327788307,0.12360191916107917
2022-03-14,"[45, 55)",partial,omicron,0.0065745701681425095,0.02892810873982704,0.08678432621948112
2022-03-14,"[45, 55)",full,WT,0.5193378686707765,0.3356238753249283,0.7310233916553087
2022-03-14,"[45, 55)",full,abc,0.5193378686707765,0.3356238753249283,0.7310233916553087
2022-03-14,"[45, 55)",full,delta,0.4174838130246974,0.18851321586983066,0.7310233916553087
2022-03-14,"[45, 55)",full,omicron,0.011070998068888421,0.10331286501565722,0.34732757969871975
2022-03-14,"[45, 55)",boosted,WT,0.74805422883439,0.5180551330609555,0.8732971903058997
2022-03-14,"[45, 55)",boosted,abc,0.74805422883439,0.5180551330609555,0.8732971903058997
2022-03-14,"[45, 55)",boosted,delta,0.6597374548725976,0.29227762435907556,0.8732971903058997
2022-03-14,"[45, 55)",boosted,omicron,0.11182358039700152,0.22160927056518756,0.631461599951306
2022-03-14,"[55, 65)",none,WT,0.0,0.0,0.0
2022-03-14,"[55, 65)",none,abc,0.0,0.0,0.0
2022-03-14,"[55, 65)",none,delta,0.0,0.0,0.0
2022-03-14,"[55, 65)",none,omicron,0.0,0.0,0.0
2022-03-14,"[55, 65)",partial,WT,0.10721309217186475,0.07640473235236339,0.11583943292132512
2022-03-14,"[55, 65)",partial,abc,0.10721309217186475,0.07640473235236339,0.11583943292132512
2022-03-14,"[55, 65)",partial,delta,0.0973544170296243,0.046828706925642075,0.11583943292132512
2022-03-14,"[55, 65)",partial,omicron,0.0061616719639002735,0.0271113566411612,0.0813340699234836
2022-03-14,"[55, 65)",full,WT,0.5079389837080885,0.3268140529379484,0.7233159530306853
2022-03-14,"[55, 65)",full,abc,0.5079389837080885,0.3268140529379484,0.7233159530306853
2022-03-14,"[55, 65)",full,delta,0.40608061555212327,0.18283408139367774,0.7233159530306853
2022-03-14,"[55, 65)",full,omicron,0.010319783708147514,0.09994671453891132,0.3377762032910242
2022-03-14,"[55, 65)",boosted,WT,0.7361908276553553,0.5082926874060074,0.8665270719787286
2022-03-14,"[55, 65)",boosted,abc,0.7361908276553553,0.5082926874060074,0.8665270719787286
2022-03-14,"[55, 65)",boosted,delta,0.646402715777362,0.2876355609509643,0.8665270719787286
2022-03-14,"[55, 65)",boosted,omicron,0.09603437385215108,0.2117444413734523,0.6103406791669834
2022-03-14,"[65, 75)",none,WT,0.0,0.0,0.0
2022-03-14,"[65, 75)",none,abc,0.0,0.0,0.0
2022-03-14,"[65, 75)",none,delta,0.0,0.0,0.0
2022-03-14,"[65, 75)",none,omicron,0.0,0.0,0.0
2022-03-14,"[65, 75)",partial,WT,0.09818130533479108,0.06996828656042584,0.10608095059161335
2022-03-14,"[65, 75)",partial,abc,0.09818130533479108,0.06996828656042584,0.10608095059161335
2022-03-14,"[65, 75)",partial,delta,0.0891531393269942,0.042883788537035186,0.10608095059161335
2022-03-14,"[65, 75)",partial,omicron,0.005642603754873051,0.024827456521441423,0.07448236956432427
2022-03-14,"[65, 75)",full,WT,0.4956894476188916,0.31737424086501365,0.714980258492681
2022-03-14,"[65, 75)",full,abc,0.4956894476188916,0.31737424086501365,0.714980258492681
2022-03-14,"[65, 75)",full,delta,0.393871255701357,0.17676610117590086,0.714980258492681
2022-03-14,"[65, 75)",full,omicron,0.009547021066687405,0.09635694341173837,0.32755095110124965
2022-03-14,"[65, 75)",boosted,WT,0.7081991599624826,0.4853609441655984,0.8503623434217715
2022-03-14,"[65, 75)",boosted,abc,0.7081991599624826,0.4853609441655984,0.8503623434217715
2022-03-14,"[65, 75)",boosted,delta,0.6151443814141082,0.2766830038975026,0.8503623434217715
2022-03-14,"[65, 75)",boosted,omicron,0.06644913457545558,0.18949471467273776,0.5618384479820412
2022-03-14,"[75, 85)",none,WT,0.0,0.0,0.0
2022-03-14,"[75, 85)",none,abc,0.0,0.0,0.0
2022-03-14,"[75, 85)",none,delta,0.0,0.0,0.0
2022-03-14,"[75, 85)",none,omicron,0.0,0.0,0.0
2022-03-14,"[75, 85)",partial,WT,0.09094175013442807,0.06480906331419012,0.09825890244409469
2022-03-14,"[75, 85)",partial,abc,0.09094175013442807,0.06480906331419012,0.09825890244409469
2022-03-14,"[75, 85)",partial,delta,0.08257929035195194,0.03972168396676168,0.09825890244409469
2022-03-14,"[75, 85)",partial,omicron,0.0052265373640475905,0.022996764401809394,0.06899029320542818
2022-03-14,"[75, 85)",full,WT,0.4742748403586678,0.3011254083829204,0.699776401890551
2022-03-14,"[75, 85)",full,abc,0.4742748403586678,0.3011254083829204,0.699776401890551
2022-03-14,"[75, 85)",full,delta,0.37293488976670097,0.166463992347861,0.699776401890551
2022-03-14,"[75, 85)",full,omicron,0.008389486463028888,0.09031460247603375,0.3100284692712495
2022-03-14,"[75, 85)",boosted,WT,0.6913039547334214,0.4715907721088535,0.8404702772647015
2022-03-14,"[75, 85)",boosted,abc,0.6913039547334214,0.4715907721088535,0.8404702772647015
2022-03-14,"[75, 85)",boosted,delta,0.5964185889475551,0.2700725267167955,0.8404702772647015
2022-03-14,"[75, 85)",boosted,omicron,0.05245465280193663,0.17673017242949685,0.533451154048934
2022-03-14,"[85, 120)",none,WT,0.0,0.0,0.0
2022-03-14,"[85, 120)",none,abc,0.0,0.0,0.0
2022-03-14,"[85, 120)",none,delta,0.0,0.0,0.0
2022-03-14,"[85, 120)",none,omicron,0.0,0.0,0.0
2022-03-14,"[85, 120)",partial,WT,0.08226264431616982,0.05862395342071872,0.08888147776689612
2022-03-14,"[85, 120)",partial,abc,0.08226264431616982,0.05862395342071872,0.08888147776689612
2022-03-14,"[85, 120)",partial,delta,0.07469826322962547,0.035930810161085666,0.08888147776689612
2022-03-14,"[85, 120)",partial,omicron,0.0047277381790902205,0.020802047987996966,0.06240614396399091
2022-03-14,"[85, 120)",full,WT,0.4585765567766935,0.2895466094803498,0.6877698488907807
2022-03-14,"[85, 120)",full,abc,0.4585765567766935,0.2895466094803498,0.6877698488907807
2022-03-14,"[85, 120)",full,delta,0.3581204398358989,0.1593088587110676,0.6877698488907807
2022-03-14,"[85, 120)",full,omicron,0.007768819416551191,0.0861860141812143,0.29764487008903184
2022-03-14,"[85, 120)",boosted,WT,0.6587335155590087,0.44520935412515317,0.8210808642713037
2022-03-14,"[85, 120)",boosted,abc,0.6587335155590087,0.44520935412515317,0.8210808642713037
2022-03-14,"[85, 120)",boosted,delta,0.5606457420412779,0.2573295202825536,0.8210808642713037
2022-03-14,"[85, 120)",boosted,omicron,0.032612859503520615,0.15360061176702605,0.4807365617320212
2022-03-21,"[0, 12)",none,WT,0.0,0.0,0.0
2022-03-21,"[0, 12)",none,abc,0.0,0.0,0.0
2022-03-21,"[0, 12)",none,delta,0.0,0.0,0.0
2022-03-21,"[0, 12)",none,omicron,0.0,0.0,0.0
2022-03-21,"[0, 12)",partial,WT,0.21033298680402454,0.14989247335459221,0.2272563305698656
2022-03-21,"[0, 12)",partial,abc,0.21033298680402454,0.14989247335459221,0.2272563305698656
2022-03-21,"[0, 12)",partial,delta,0.1909920225002062,0.09186958044313716,0.2272563305698656
2022-03-21,"[0, 12)",partial,omicron,0.012088102689886469,0.05318765183550046,0.1595629555065014
2022-03-21,"[0, 12)",full,WT,0.6431339979205475,0.4338630016939541,0.8092104351634405
2022-03-21,"[0, 12)",full,abc,0.6431339979205475,0.4338630016939541,0.8092104351634405
2022-03-21,"[0, 12)",full,delta,0.545483785573724,0.25338820599036294,0.8092104351634405
2022-03-21,"[0, 12)",full,omicron,0.022061858495008302,0.1423637263204368,0.45466456016204776
2022-03-21,"[0, 12)",boosted,WT,0.8029292313493397,0.5636150898079828,0.9038709077280944
2022-03-21,"[0, 12)",boosted,abc,0.8029292313493397,0.5636150898079828,0.9038709077280944
2022-03-21,"[0, 12)",boosted,delta,0.7222233085544789,0.3137513083808644,0.9038709077280944
2022-03-21,"[0, 12)",boosted,omicron,0.22038867858691844,0.2713624486831281,0.7344527949793441
2022-03-21,"[12, 18)",none,WT,0.0,0.0,0.0
2022-03-21,"[12, 18)",none,abc,0.0,0.0,0.0
2022-03-21,"[12, 18)",none,delta,0.0,0.0,0.0
2022-03-21,"[12, 18)",none,omicron,0.0,0.0,0.0
2022-03-21,"[12, 18)",partial,WT,0.2099750049800156,0.14963735987081572,0.22686954561059153
2022-03-21,"[12, 18)",partial,abc,0.2099750049800156,0.14963735987081572,0.22686954561059153
2022-03-21,"[12, 18)",partial,delta,0.19066695854507165,0.09171322056598383,0.22686954561059153
2022-03-21,"[12, 18)",partial,omicron,0.012067529021839978,0.0530971276960959,0.15929138308828772
2022-03-21,"[12, 18)",full,WT,0.64266522971434,0.4334872760580917,0.8089228125798187
2022-03-21,"[12, 18)",full,abc,0.64266522971434,0.4334872760580917,0.8089228125798187
2022-03-21,"[12, 18)",full,delta,0.5449930615879881,0.25313794549777635,0.8089228125798187
2022-03-21,"[12, 18)",full,omicron,0.022016603722089814,0.14221229283534903,0.4542528829579936
2022-03-21,"[12, 18)",boosted,WT,0.8028526359981565,0.5635505994507393,0.9038298610243278
2022-03-21,"[12, 18)",boosted,abc,0.8028526359981565,0.5635505994507393,0.9038298610243278
2022-03-21,"[12, 18)",boosted,delta,0.7221342949987871,0.3137213317848959,0.9038298610243278
2022-03-21,"[12, 18)",boosted,omicron,0.22014470266913716,0.271283524679384,0.7342970352577952
2022-03-21,"[18, 25)",none,WT,0.0,0.0,0.0
2022-03-21,"[18, 25)",none,abc,0.0,0.0,0.0
2022-03-21,"[18, 25)",none,delta,0.0,0.0,0.0
2022-03-21,"[18, 25)",none,omicron,0.0,0.0,0.0
2022-03-21,"[18, 25)",partial,WT,0.13652235698965048,0.09729179463630264,0.14750691444858788
2022-03-21,"[18, 25)",partial,abc,0.13652235698965048,0.09729179463630264,0.14750691444858788
2022-03-21,"[18, 25)",partial,delta,0.1239685770365792,0.05963045477708871,0.14750691444858788
2022-03-21,"[18, 25)",partial,omicron,0.007846112470669568,0.03452289487094609,0.1035686846128383
2022-03-21,"[18, 25)",full,WT,0.5486557043637955,0.35846537758106517,0.7504352629408906
2022-03-21,"[18, 25)",full,abc,0.5486557043637955,0.35846537758106517,0.7504352629408906
2022-03-21,"[18, 25)",full,delta,0.44710838804743,0.2033454575191017,0.7504352629408906
2022-03-21,"[18, 25)",full,omicron,0.013181384300777959,0.11214519362412223,0.37214992415521597
2022-03-21,"[18, 25)",boosted,WT,0.7641030711918402,0.5313215707441927,0.8823455030409414
2022-03-21,"[18, 25)",boosted,abc,0.7641030711918402,0.5313215707441927,0.8823455030409414
2022-03-21,"[18, 25)",boosted,delta,0.6778960714449616,0.2985576420103013,0.8823455030409414
2022-03-21,"[18, 25)",boosted,omicron,0.138084154064751,0.23556059095201004,0.660815744286599
2022-03-21,"[25, 35)",none,WT,0.0,0.0,0.0
2022-03-21,"[25, 35)",none,abc,0.0,0.0,0.0
2022-03-21,"[25, 35)",none,delta,0.0,0.0,0.0
2022-03-21,"[25, 35)",none,omicron,0.0,0.0,0.0
2022-03-21,"[25, 35)",partial,WT,0.12875290909283219,0.09175494670983442,0.13911233856007155
2022-03-21,"[25, 35)",partial,abc,0.12875290909283219,0.09175494670983442,0.13911233856007155
2022-03-21,"[25, 35)",partial,delta,0.1169135611302729,0.056236902822156584,0.13911233856007155
2022-03-21,"[25, 35)",partial,omicron,0.0073995924765995515,0.03255820689703803,0.09767462069111407
2022-03-21,"[25, 35)",full,WT,0.5376629664590515,0.34995619468141714,0.7430254280815567
2022-03-21,"[25, 35)",full,abc,0.5376629664590515,0.34995619468141714,0.7430254280815567
2022-03-21,"[25, 35)",full,delta,0.4360897422440245,0.19785150076797356,0.7430254280815567
2022-03-21,"[25, 35)",full,omicron,0.012438852410948269,0.10888530971699516,0.36291996962516426
2022-03-21,"[25, 35)",boosted,WT,0.7575539187759537,0.5259020073320406,0.8786638137839174
2022-03-21,"[25, 35)",boosted,abc,0.7575539187759537,0.5259020073320406,0.8786638137839174
2022-03-21,"[25, 35)",boosted,delta,0.6704742906424648,0.29599489396909495,0.8786638137839174
2022-03-21,"[25, 35)",boosted,omicron,0.12683285072456188,0.22980700142147095,0.648759798145307
2022-03-21,"[35, 45)",none,WT,0.0,0.0,0.0
2022-03-21,"[35, 45)",none,abc,0.0,0.0,0.0
2022-03-21,"[35, 45)",none,delta,0.0,0.0,0.0
2022-03-21,"[35, 45)",none,omicron,0.0,0.0,0.0
2022-03-21,"[35, 45)",partial,WT,0.12051459956655308,0.08588396750719876,0.13021117654317227
