start_week,NIS,age,CUMULATIVE,INCIDENCE
2021-03-08,70000,"[25, 35)",2624.0,232.0
2021-03-08,70000,"[35, 45)",5285.0,954.0
2021-03-08,70000,"[45, 55)",5810.0,313.0
2021-03-08,70000,"[55, 65)",7952.0,2040.0
2021-03-08,70000,"[65, 75)",2512.0,1134.0
2021-03-08,70000,"[75, 85)",648.0,918.0
2021-03-08,70000,"[85, 120)",1093.0,686.0
2021-03-08,80000,"[0, 18)",0.0,0.0
2021-03-08,80000,"[18, 25)",0.0,0.0
2021-03-08,80000,"[25, 35)",0.0,0.0
2021-03-08,80000,"[35, 45)",0.0,0.0
2021-03-08,80000,"[45, 55)",74.0,12.0
2021-03-08,80000,"[55, 65)",0.0,0.0
2021-03-08,80000,"[65, 75)",0.0,0.0
2021-03-08,80000,"[75, 85)",0.0,0.0
2021-03-08,80000,"[85, 120)",0.0,0.0
2021-03-08,90000,"[0, 18)",0.0,0.0
2021-03-08,90000,"[18, 25)",375.0,180.0
2021-03-08,90000,"[25, 35)",1312.0,210.0
2021-03-08,90000,"[35, 45)",1850.0,309.0
2021-03-08,90000,"[45, 55)",2525.0,496.0
2021-03-08,90000,"[55, 65)",1862.0,603.0
2021-03-08,90000,"[65, 75)",973.0,626.0
2021-03-08,90000,"[75, 85)",177.0,419.0
2021-03-08,90000,"[85, 120)",0.0,0.0
2021-03-15,10000,"[0, 18)",0.0,0.0
2021-03-15,10000,"[18, 25)",2440.0,189.0
2021-03-15,10000,"[25, 35)",8615.0,307.0
2021-03-15,10000,"[35, 45)",8830.0,316.0
2021-03-15,10000,"[45, 55)",13293.0,471.0
2021-03-15,10000,"[55, 65)",16564.0,940.0
2021-03-15,10000,"[65, 75)",6197.0,2502.0
2021-03-15,10000,"[75, 85)",6329.0,3848.0
2021-03-15,10000,"[85, 120)",6915.0,2522.0
2021-03-15,20001,"[0, 18)",0.0,0.0
2021-03-15,20001,"[18, 25)",919.0,105.0
2021-03-15,20001,"[25, 35)",4762.0,253.0
2021-03-15,20001,"[35, 45)",5683.0,728.0
2021-03-15,20001,"[45, 55)",8498.0,509.0
2021-03-15,20001,"[55, 65)",8318.0,502.0
2021-03-15,20001,"[65, 75)",2370.0,303.0
2021-03-15,20001,"[75, 85)",1131.0,623.0
2021-03-15,20001,"[85, 120)",0.0,0.0
2021-03-15,20002,"[0, 18)",0.0,0.0
2021-03-15,20002,"[18, 25)",0.0,0.0
2021-03-15,20002,"[25, 35)",0.0,0.0
2021-03-15,20002,"[35, 45)",0.0,0.0
2021-03-15,20002,"[45, 55)",263.0,34.0
2021-03-15,20002,"[55, 65)",409.0,72.0
2021-03-15,20002,"[65, 75)",131.0,117.0
2021-03-15,20002,"[75, 85)",0.0,0.0
2021-03-15,20002,"[85, 120)",0.0,0.0
2021-03-15,21000,"[0, 18)",0.0,0.0
2021-03-15,21000,"[18, 25)",293.0,40.0
2021-03-15,21000,"[25, 35)",3183.0,343.0
2021-03-15,21000,"[35, 45)",260.0,1536.0
2021-03-15,21000,"[45, 55)",3009.0,529.0
2021-03-15,21000,"[55, 65)",2555.0,1184.0
2021-03-15,21000,"[65, 75)",413.0,598.0
2021-03-15,21000,"[75, 85)",0.0,0.0
2021-03-15,21000,"[85, 120)",0.0,0.0
2021-03-15,30000,"[0, 18)",0.0,0.0
2021-03-15,30000,"[18, 25)",813.0,41.0
2021-03-15,30000,"[25, 35)",810.0,70.0
2021-03-15,30000,"[35, 45)",634.0,1063.0
2021-03-15,30000,"[45, 55)",3825.0,186.0
2021-03-15,30000,"[55, 65)",6007.0,430.0
2021-03-15,30000,"[65, 75)",1576.0,383.0
2021-03-15,30000,"[75, 85)",0.0,614.0
2021-03-15,30000,"[85, 120)",0.0,0.0
2021-03-15,40000,"[0, 18)",0.0,0.0
2021-03-15,40000,"[18, 25)",1547.0,617.0
2021-03-15,40000,"[25, 35)",6240.0,201.0
2021-03-15,40000,"[35, 45)",5749.0,158.0
2021-03-15,40000,"[45, 55)",11184.0,408.0
2021-03-15,40000,"[55, 65)",12259.0,503.0
2021-03-15,40000,"[65, 75)",5081.0,313.0
2021-03-15,40000,"[75, 85)",3209.0,1908.0
2021-03-15,40000,"[85, 120)",4766.0,795.0
2021-03-15,50000,"[0, 18)",0.0,0.0
2021-03-15,50000,"[18, 25)",0.0,0.0
2021-03-15,50000,"[25, 35)",1312.0,158.0
2021-03-15,50000,"[35, 45)",389.0,32.0
2021-03-15,50000,"[45, 55)",3802.0,1193.0
2021-03-15,50000,"[55, 65)",0.0,0.0
2021-03-15,50000,"[65, 75)",600.0,523.0
2021-03-15,50000,"[75, 85)",0.0,0.0
2021-03-15,50000,"[85, 120)",0.0,0.0
2021-03-15,60000,"[0, 18)",0.0,0.0
2021-03-15,60000,"[18, 25)",0.0,0.0
2021-03-15,60000,"[25, 35)",167.0,25.0
2021-03-15,60000,"[35, 45)",683.0,54.0
2021-03-15,60000,"[45, 55)",236.0,24.0
2021-03-15,60000,"[55, 65)",2976.0,432.0
2021-03-15,60000,"[65, 75)",0.0,0.0
2021-03-15,60000,"[75, 85)",0.0,0.0
2021-03-15,60000,"[85, 120)",0.0,0.0
2021-03-15,70000,"[0, 18)",0.0,0.0
2021-03-15,70000,"[18, 25)",1232.0,67.0
2021-03-15,70000,"[25, 35)",2856.0,525.0
2021-03-15,70000,"[35, 45)",6239.0,327.0
2021-03-15,70000,"[45, 55)",6123.0,312.0
2021-03-15,70000,"[55, 65)",9992.0,806.0
2021-03-15,70000,"[65, 75)",3646.0,1044.0
2021-03-15,70000,"[75, 85)",1566.0,730.0
2021-03-15,70000,"[85, 120)",1779.0,1217.0
2021-03-15,80000,"[0, 18)",0.0,0.0
2021-03-15,80000,"[18, 25)",0.0,0.0
2021-03-15,80000,"[25, 35)",0.0,0.0
2021-03-15,80000,"[35, 45)",0.0,0.0
2021-03-15,80000,"[45, 55)",86.0,6.0
2021-03-15,80000,"[55, 65)",0.0,0.0
2021-03-15,80000,"[65, 75)",0.0,0.0
2021-03-15,80000,"[75, 85)",0.0,0.0
2021-03-15,80000,"[85, 120)",0.0,0.0
2021-03-15,90000,"[0, 18)",0.0,0.0
2021-03-15,90000,"[18, 25)",555.0,123.0
2021-03-15,90000,"[25, 35)",1522.0,145.0
2021-03-15,90000,"[35, 45)",2159.0,180.0
2021-03-15,90000,"[45, 55)",3021.0,330.0
2021-03-15,90000,"[55, 65)",2465.0,296.0
2021-03-15,90000,"[65, 75)",1599.0,1490.0
2021-03-15,90000,"[75, 85)",596.0,266.0
2021-03-15,90000,"[85, 120)",0.0,0.0
2021-03-22,10000,"[0, 18)",0.0,0.0
2021-03-22,10000,"[18, 25)",2629.0,1141.0
2021-03-22,10000,"[25, 35)",8922.0,4339.0
2021-03-22,10000,"[35, 45)",9146.0,6886.0
2021-03-22,10000,"[45, 55)",13764.0,6061.0
2021-03-22,10000,"[55, 65)",17504.0,6793.0
2021-03-22,10000,"[65, 75)",8699.0,6075.0
2021-03-22,10000,"[75, 85)",10177.0,17484.0
2021-03-22,10000,"[85, 120)",9437.0,1061.0
2021-03-22,20001,"[0, 18)",0.0,0.0
2021-03-22,20001,"[18, 25)",1024.0,402.0
2021-03-22,20001,"[25, 35)",5015.0,1452.0
2021-03-22,20001,"[35, 45)",6411.0,2369.0
2021-03-22,20001,"[45, 55)",9007.0,1388.0
2021-03-22,20001,"[55, 65)",8820.0,4019.0
2021-03-22,20001,"[65, 75)",2673.0,831.0
2021-03-22,20001,"[75, 85)",1754.0,4209.0
2021-03-22,20001,"[85, 120)",0.0,0.0
2021-03-22,20002,"[0, 18)",0.0,0.0
2021-03-22,20002,"[18, 25)",0.0,172.0
2021-03-22,20002,"[25, 35)",0.0,0.0
2021-03-22,20002,"[35, 45)",0.0,0.0
2021-03-22,20002,"[45, 55)",297.0,534.0
2021-03-22,20002,"[55, 65)",481.0,58.0
2021-03-22,20002,"[65, 75)",248.0,96.0
2021-03-22,20002,"[75, 85)",0.0,0.0
2021-03-22,20002,"[85, 120)",0.0,0.0
2021-03-22,21000,"[0, 18)",0.0,0.0
2021-03-22,21000,"[18, 25)",333.0,117.0
2021-03-22,21000,"[25, 35)",3526.0,1317.0
2021-03-22,21000,"[35, 45)",1796.0,1733.0
2021-03-22,21000,"[45, 55)",3538.0,2531.0
2021-03-22,21000,"[55, 65)",3739.0,1809.0
2021-03-22,21000,"[65, 75)",1011.0,885.0
2021-03-22,21000,"[75, 85)",0.0,0.0
2021-03-22,21000,"[85, 120)",0.0,0.0
2021-03-22,30000,"[0, 18)",0.0,0.0
2021-03-22,30000,"[18, 25)",854.0,443.0
2021-03-22,30000,"[25, 35)",880.0,2230.0
2021-03-22,30000,"[35, 45)",1697.0,64.0
2021-03-22,30000,"[45, 55)",4011.0,172.0
2021-03-22,30000,"[55, 65)",6437.0,1869.0
2021-03-22,30000,"[65, 75)",1959.0,666.0
2021-03-22,30000,"[75, 85)",614.0,4112.0
2021-03-22,30000,"[85, 120)",0.0,0.0
2021-03-22,40000,"[0, 18)",0.0,0.0
2021-03-22,40000,"[18, 25)",2164.0,408.0
2021-03-22,40000,"[25, 35)",6441.0,1558.0
2021-03-22,40000,"[35, 45)",5907.0,1860.0
2021-03-22,40000,"[45, 55)",11592.0,3738.0
2021-03-22,40000,"[55, 65)",12762.0,1619.0
2021-03-22,40000,"[65, 75)",5394.0,1852.0
2021-03-22,40000,"[75, 85)",5117.0,7981.0
2021-03-22,40000,"[85, 120)",5561.0,266.0
2021-03-22,50000,"[0, 18)",0.0,0.0
2021-03-22,50000,"[18, 25)",0.0,0.0
2021-03-22,50000,"[25, 35)",1470.0,77.0
2021-03-22,50000,"[35, 45)",421.0,1804.0
2021-03-22,50000,"[45, 55)",4995.0,695.0
2021-03-22,50000,"[55, 65)",0.0,2407.0
2021-03-22,50000,"[65, 75)",1123.0,310.0
2021-03-22,50000,"[75, 85)",0.0,0.0
2021-03-22,50000,"[85, 120)",0.0,0.0
2021-03-22,60000,"[0, 18)",0.0,0.0
2021-03-22,60000,"[18, 25)",0.0,0.0
2021-03-22,60000,"[25, 35)",192.0,112.0
2021-03-22,60000,"[35, 45)",737.0,29.0
2021-03-22,60000,"[45, 55)",260.0,118.0
2021-03-22,60000,"[55, 65)",3408.0,193.0
2021-03-22,60000,"[65, 75)",0.0,0.0
2021-03-22,60000,"[75, 85)",0.0,0.0
2021-03-22,60000,"[85, 120)",0.0,0.0
2021-03-22,70000,"[0, 18)",0.0,0.0
2021-03-22,70000,"[18, 25)",1299.0,145.0
2021-03-22,70000,"[25, 35)",3381.0,1190.0
2021-03-22,70000,"[35, 45)",6566.0,1461.0
2021-03-22,70000,"[45, 55)",6435.0,1125.0
2021-03-22,70000,"[55, 65)",10798.0,736.0
2021-03-22,70000,"[65, 75)",4690.0,1070.0
2021-03-22,70000,"[75, 85)",2296.0,4026.0
2021-03-22,70000,"[85, 120)",2996.0,328.0
2021-03-22,80000,"[0, 18)",0.0,0.0
2021-03-22,80000,"[18, 25)",0.0,0.0
2021-03-22,80000,"[25, 35)",0.0,0.0
2021-03-22,80000,"[35, 45)",0.0,0.0
2021-03-22,80000,"[45, 55)",92.0,8.0
2021-03-22,80000,"[55, 65)",0.0,0.0
2021-03-22,80000,"[65, 75)",0.0,0.0
2021-03-22,80000,"[75, 85)",0.0,0.0
2021-03-22,80000,"[85, 120)",0.0,0.0
2021-03-22,90000,"[0, 18)",0.0,0.0
2021-03-22,90000,"[18, 25)",678.0,23.0
2021-03-22,90000,"[25, 35)",1667.0,182.0
2021-03-22,90000,"[35, 45)",2339.0,126.0
2021-03-22,90000,"[45, 55)",3351.0,249.0
2021-03-22,90000,"[55, 65)",2761.0,320.0
2021-03-22,90000,"[65, 75)",3089.0,2517.0
2021-03-22,90000,"[75, 85)",862.0,125.0
2021-03-22,90000,"[85, 120)",0.0,0.0
2021-03-29,10000,"[0, 18)",0.0,0.0
2021-03-29,10000,"[18, 25)",3770.0,716.0
2021-03-29,10000,"[25, 35)",13261.0,1729.0
2021-03-29,10000,"[35, 45)",16032.0,1219.0
2021-03-29,10000,"[45, 55)",19825.0,2423.0
2021-03-29,10000,"[55, 65)",24297.0,1628.0
2021-03-29,10000,"[65, 75)",14774.0,8250.0
2021-03-29,10000,"[75, 85)",27661.0,17553.0
2021-03-29,10000,"[85, 120)",10498.0,2032.0
2021-03-29,20001,"[0, 18)",0.0,0.0
2021-03-29,20001,"[18, 25)",1426.0,271.0
2021-03-29,20001,"[25, 35)",6467.0,970.0
2021-03-29,20001,"[35, 45)",8780.0,729.0
2021-03-29,20001,"[45, 55)",10395.0,1304.0
2021-03-29,20001,"[55, 65)",12839.0,1054.0
2021-03-29,20001,"[65, 75)",3504.0,1781.0
2021-03-29,20001,"[75, 85)",5963.0,5864.0
2021-03-29,20001,"[85, 120)",0.0,0.0
2021-03-29,20002,"[0, 18)",0.0,0.0
2021-03-29,20002,"[18, 25)",172.0,223.0
2021-03-29,20002,"[25, 35)",0.0,1851.0
2021-03-29,20002,"[35, 45)",0.0,516.0
2021-03-29,20002,"[45, 55)",831.0,509.0
2021-03-29,20002,"[55, 65)",539.0,102.0
2021-03-29,20002,"[65, 75)",344.0,727.0
2021-03-29,20002,"[75, 85)",0.0,0.0
2021-03-29,20002,"[85, 120)",0.0,0.0
2021-03-29,21000,"[0, 18)",0.0,0.0
2021-03-29,21000,"[18, 25)",450.0,800.0
2021-03-29,21000,"[25, 35)",4843.0,472.0
2021-03-29,21000,"[35, 45)",3529.0,2535.0
2021-03-29,21000,"[45, 55)",6069.0,1334.0
2021-03-29,21000,"[55, 65)",5548.0,4425.0
2021-03-29,21000,"[65, 75)",1896.0,6361.0
2021-03-29,21000,"[75, 85)",0.0,0.0
2021-03-29,21000,"[85, 120)",0.0,0.0
2021-03-29,30000,"[0, 18)",0.0,0.0
2021-03-29,30000,"[18, 25)",1297.0,1202.0
2021-03-29,30000,"[25, 35)",3110.0,1133.0
2021-03-29,30000,"[35, 45)",1761.0,2475.0
2021-03-29,30000,"[45, 55)",4183.0,1725.0
2021-03-29,30000,"[55, 65)",8306.0,1396.0
2021-03-29,30000,"[65, 75)",2625.0,2296.0
2021-03-29,30000,"[75, 85)",4726.0,6332.0
2021-03-29,30000,"[85, 120)",0.0,0.0
2021-03-29,40000,"[0, 18)",0.0,0.0
2021-03-29,40000,"[18, 25)",2572.0,679.0
2021-03-29,40000,"[25, 35)",7999.0,1198.0
2021-03-29,40000,"[35, 45)",7767.0,550.0
2021-03-29,40000,"[45, 55)",15330.0,1537.0
2021-03-29,40000,"[55, 65)",14381.0,3391.0
2021-03-29,40000,"[65, 75)",7246.0,6905.0
2021-03-29,40000,"[75, 85)",13098.0,7747.0
2021-03-29,40000,"[85, 120)",5827.0,545.0
2021-03-29,50000,"[0, 18)",0.0,0.0
2021-03-29,50000,"[18, 25)",0.0,682.0
2021-03-29,50000,"[25, 35)",1547.0,70.0
2021-03-29,50000,"[35, 45)",2225.0,113.0
2021-03-29,50000,"[45, 55)",5690.0,627.0
2021-03-29,50000,"[55, 65)",2407.0,2943.0
2021-03-29,50000,"[65, 75)",1433.0,1011.0
2021-03-29,50000,"[75, 85)",0.0,0.0
2021-03-29,50000,"[85, 120)",0.0,0.0
2021-03-29,60000,"[0, 18)",0.0,0.0
2021-03-29,60000,"[18, 25)",0.0,0.0
2021-03-29,60000,"[25, 35)",304.0,829.0
2021-03-29,60000,"[35, 45)",766.0,916.0
2021-03-29,60000,"[45, 55)",378.0,127.0
2021-03-29,60000,"[55, 65)",3601.0,442.0
2021-03-29,60000,"[65, 75)",0.0,0.0
2021-03-29,60000,"[75, 85)",0.0,0.0
2021-03-29,60000,"[85, 120)",0.0,0.0
2021-03-29,70000,"[0, 18)",0.0,0.0
2021-03-29,70000,"[18, 25)",1444.0,487.0
2021-03-29,70000,"[25, 35)",4571.0,2521.0
2021-03-29,70000,"[35, 45)",8027.0,1000.0
2021-03-29,70000,"[45, 55)",7560.0,922.0
2021-03-29,70000,"[55, 65)",11534.0,645.0
2021-03-29,70000,"[65, 75)",5760.0,3927.0
2021-03-29,70000,"[75, 85)",6322.0,5550.0
2021-03-29,70000,"[85, 120)",3324.0,212.0
2021-03-29,80000,"[0, 18)",0.0,0.0
2021-03-29,80000,"[18, 25)",0.0,31.0
2021-03-29,80000,"[25, 35)",0.0,131.0
2021-03-29,80000,"[35, 45)",0.0,0.0
2021-03-29,80000,"[45, 55)",100.0,17.0
2021-03-29,80000,"[55, 65)",0.0,0.0
2021-03-29,80000,"[65, 75)",0.0,0.0
2021-03-29,80000,"[75, 85)",0.0,0.0
2021-03-29,80000,"[85, 120)",0.0,0.0
2021-03-29,90000,"[0, 18)",0.0,0.0
2021-03-29,90000,"[18, 25)",701.0,23.0
2021-03-29,90000,"[25, 35)",1849.0,51.0
2021-03-29,90000,"[35, 45)",2465.0,76.0
2021-03-29,90000,"[45, 55)",3600.0,356.0
2021-03-29,90000,"[55, 65)",3081.0,1220.0
2021-03-29,90000,"[65, 75)",5606.0,4538.0
2021-03-29,90000,"[75, 85)",987.0,5794.0
2021-03-29,90000,"[85, 120)",0.0,0.0
2021-04-05,10000,"[0, 18)",0.0,0.0
2021-04-05,10000,"[18, 25)",4486.0,308.0
2021-04-05,10000,"[25, 35)",14990.0,859.0
2021-04-05,10000,"[35, 45)",17251.0,642.0
2021-04-05,10000,"[45, 55)",22248.0,569.0
2021-04-05,10000,"[55, 65)",25925.0,3786.0
2021-04-05,10000,"[65, 75)",23024.0,41608.0
2021-04-05,10000,"[75, 85)",45214.0,6754.0
2021-04-05,10000,"[85, 120)",12530.0,403.0
2021-04-05,20001,"[0, 18)",0.0,0.0
2021-04-05,20001,"[18, 25)",1697.0,67.0
2021-04-05,20001,"[25, 35)",7437.0,260.0
2021-04-05,20001,"[35, 45)",9509.0,956.0
2021-04-05,20001,"[45, 55)",11699.0,1167.0
2021-04-05,20001,"[55, 65)",13893.0,1079.0
2021-04-05,20001,"[65, 75)",5285.0,12822.0
2021-04-05,20001,"[75, 85)",11827.0,842.0
2021-04-05,20001,"[85, 120)",0.0,0.0
2021-04-05,20002,"[0, 18)",0.0,0.0
2021-04-05,20002,"[18, 25)",395.0,16.0
2021-04-05,20002,"[25, 35)",1851.0,62.0
2021-04-05,20002,"[35, 45)",516.0,100.0
2021-04-05,20002,"[45, 55)",1340.0,79.0
2021-04-05,20002,"[55, 65)",641.0,263.0
2021-04-05,20002,"[65, 75)",1071.0,565.0
2021-04-05,20002,"[75, 85)",0.0,0.0
2021-04-05,20002,"[85, 120)",0.0,0.0
2021-04-05,21000,"[0, 18)",0.0,0.0
2021-04-05,21000,"[18, 25)",1250.0,650.0
2021-04-05,21000,"[25, 35)",5315.0,2044.0
2021-04-05,21000,"[35, 45)",6064.0,625.0
2021-04-05,21000,"[45, 55)",7403.0,4158.0
2021-04-05,21000,"[55, 65)",9973.0,7163.0
2021-04-05,21000,"[65, 75)",8257.0,848.0
2021-04-05,21000,"[75, 85)",0.0,0.0
2021-04-05,21000,"[85, 120)",0.0,0.0
2021-04-05,30000,"[0, 18)",0.0,0.0
2021-04-05,30000,"[18, 25)",2499.0,142.0
2021-04-05,30000,"[25, 35)",4243.0,63.0
2021-04-05,30000,"[35, 45)",4236.0,43.0
2021-04-05,30000,"[45, 55)",5908.0,112.0
2021-04-05,30000,"[55, 65)",9702.0,959.0
2021-04-05,30000,"[65, 75)",4921.0,11702.0
2021-04-05,30000,"[75, 85)",11058.0,975.0
2021-04-05,30000,"[85, 120)",0.0,0.0
2021-04-05,40000,"[0, 18)",0.0,0.0
2021-04-05,40000,"[18, 25)",3251.0,366.0
2021-04-05,40000,"[25, 35)",9197.0,166.0
2021-04-05,40000,"[35, 45)",8317.0,418.0
2021-04-05,40000,"[45, 55)",16867.0,512.0
2021-04-05,40000,"[55, 65)",17772.0,1459.0
2021-04-05,40000,"[65, 75)",14151.0,27134.0
2021-04-05,40000,"[75, 85)",20845.0,680.0
2021-04-05,40000,"[85, 120)",6372.0,59.0
2021-04-05,50000,"[0, 18)",0.0,0.0
2021-04-05,50000,"[18, 25)",682.0,80.0
2021-04-05,50000,"[25, 35)",1617.0,50.0
2021-04-05,50000,"[35, 45)",2338.0,92.0
2021-04-05,50000,"[45, 55)",6317.0,369.0
2021-04-05,50000,"[55, 65)",5350.0,399.0
2021-04-05,50000,"[65, 75)",2444.0,339.0
2021-04-05,50000,"[75, 85)",0.0,0.0
2021-04-05,50000,"[85, 120)",0.0,0.0
2021-04-05,60000,"[0, 18)",0.0,0.0
2021-04-05,60000,"[18, 25)",0.0,0.0
2021-04-05,60000,"[25, 35)",1133.0,31.0
2021-04-05,60000,"[35, 45)",1682.0,41.0
2021-04-05,60000,"[45, 55)",505.0,13.0
2021-04-05,60000,"[55, 65)",4043.0,833.0
2021-04-05,60000,"[65, 75)",0.0,9333.0
2021-04-05,60000,"[75, 85)",0.0,0.0
2021-04-05,60000,"[85, 120)",0.0,0.0
2021-04-05,70000,"[0, 18)",0.0,0.0
2021-04-05,70000,"[18, 25)",1931.0,244.0
2021-04-05,70000,"[25, 35)",7092.0,564.0
2021-04-05,70000,"[35, 45)",9027.0,189.0
2021-04-05,70000,"[45, 55)",8482.0,230.0
2021-04-05,70000,"[55, 65)",12179.0,871.0
2021-04-05,70000,"[65, 75)",9687.0,17958.0
2021-04-05,70000,"[75, 85)",11872.0,691.0
2021-04-05,70000,"[85, 120)",3536.0,65.0
2021-04-05,80000,"[0, 18)",0.0,0.0
2021-04-05,80000,"[18, 25)",31.0,1.0
2021-04-05,80000,"[25, 35)",131.0,5.0
2021-04-05,80000,"[35, 45)",0.0,0.0
2021-04-05,80000,"[45, 55)",117.0,19.0
2021-04-05,80000,"[55, 65)",0.0,1081.0
2021-04-05,80000,"[65, 75)",0.0,0.0
2021-04-05,80000,"[75, 85)",0.0,0.0
2021-04-05,80000,"[85, 120)",0.0,0.0
2021-04-05,90000,"[0, 18)",0.0,0.0
2021-04-05,90000,"[18, 25)",724.0,40.0
2021-04-05,90000,"[25, 35)",1900.0,39.0
2021-04-05,90000,"[35, 45)",2541.0,60.0
2021-04-05,90000,"[45, 55)",3956.0,132.0
2021-04-05,90000,"[55, 65)",4301.0,1030.0
2021-04-05,90000,"[65, 75)",10144.0,3911.0
2021-04-05,90000,"[75, 85)",6781.0,621.0
2021-04-05,90000,"[85, 120)",0.0,0.0
2021-04-12,10000,"[0, 18)",0.0,0.0
2021-04-12,10000,"[18, 25)",4794.0,407.0
2021-04-12,10000,"[25, 35)",15849.0,339.0
2021-04-12,10000,"[35, 45)",17893.0,382.0
2021-04-12,10000,"[45, 55)",22817.0,603.0
2021-04-12,10000,"[55, 65)",29711.0,12590.0
2021-04-12,10000,"[65, 75)",64632.0,30918.0
2021-04-12,10000,"[75, 85)",51968.0,1638.0
2021-04-12,10000,"[85, 120)",12933.0,221.0
2021-04-12,20001,"[0, 18)",0.0,0.0
2021-04-12,20001,"[18, 25)",1764.0,162.0
2021-04-12,20001,"[25, 35)",7697.0,219.0
2021-04-12,20001,"[35, 45)",10465.0,332.0
2021-04-12,20001,"[45, 55)",12866.0,486.0
2021-04-12,20001,"[55, 65)",14972.0,3296.0
2021-04-12,20001,"[65, 75)",18107.0,12608.0
2021-04-12,20001,"[75, 85)",12669.0,218.0
2021-04-12,20001,"[85, 120)",0.0,0.0
2021-04-12,20002,"[0, 18)",0.0,0.0
2021-04-12,20002,"[18, 25)",411.0,24.0
2021-04-12,20002,"[25, 35)",1913.0,42.0
2021-04-12,20002,"[35, 45)",616.0,36.0
2021-04-12,20002,"[45, 55)",1419.0,483.0
2021-04-12,20002,"[55, 65)",904.0,708.0
2021-04-12,20002,"[65, 75)",1636.0,156.0
2021-04-12,20002,"[75, 85)",0.0,0.0
2021-04-12,20002,"[85, 120)",0.0,0.0
2021-04-12,21000,"[0, 18)",0.0,0.0
2021-04-12,21000,"[18, 25)",1900.0,201.0
2021-04-12,21000,"[25, 35)",7359.0,745.0
2021-04-12,21000,"[35, 45)",6689.0,1498.0
2021-04-12,21000,"[45, 55)",11561.0,6333.0
2021-04-12,21000,"[55, 65)",17136.0,7496.0
2021-04-12,21000,"[65, 75)",9105.0,446.0
2021-04-12,21000,"[75, 85)",0.0,0.0
2021-04-12,21000,"[85, 120)",0.0,0.0
2021-04-12,30000,"[0, 18)",0.0,0.0
2021-04-12,30000,"[18, 25)",2641.0,329.0
2021-04-12,30000,"[25, 35)",4306.0,143.0
2021-04-12,30000,"[35, 45)",4279.0,696.0
2021-04-12,30000,"[45, 55)",6020.0,167.0
2021-04-12,30000,"[55, 65)",10661.0,2851.0
2021-04-12,30000,"[65, 75)",16623.0,9147.0
2021-04-12,30000,"[75, 85)",12033.0,104.0
2021-04-12,30000,"[85, 120)",0.0,0.0
2021-04-12,40000,"[0, 18)",0.0,0.0
2021-04-12,40000,"[18, 25)",3617.0,142.0
2021-04-12,40000,"[25, 35)",9363.0,153.0
2021-04-12,40000,"[35, 45)",8735.0,166.0
2021-04-12,40000,"[45, 55)",17379.0,494.0
2021-04-12,40000,"[55, 65)",19231.0,4967.0
2021-04-12,40000,"[65, 75)",41285.0,28108.0
2021-04-12,40000,"[75, 85)",21525.0,359.0
2021-04-12,40000,"[85, 120)",6431.0,1307.0
2021-04-12,50000,"[0, 18)",0.0,0.0
2021-04-12,50000,"[18, 25)",762.0,40.0
2021-04-12,50000,"[25, 35)",1667.0,54.0
2021-04-12,50000,"[35, 45)",2430.0,87.0
2021-04-12,50000,"[45, 55)",6686.0,379.0
2021-04-12,50000,"[55, 65)",5749.0,2981.0
2021-04-12,50000,"[65, 75)",2783.0,2395.0
2021-04-12,50000,"[75, 85)",0.0,0.0
2021-04-12,50000,"[85, 120)",0.0,0.0
2021-04-12,60000,"[0, 18)",0.0,0.0
2021-04-12,60000,"[18, 25)",0.0,0.0
2021-04-12,60000,"[25, 35)",1164.0,64.0
2021-04-12,60000,"[35, 45)",1723.0,143.0
2021-04-12,60000,"[45, 55)",518.0,167.0
2021-04-12,60000,"[55, 65)",4876.0,1778.0
2021-04-12,60000,"[65, 75)",9333.0,2105.0
2021-04-12,60000,"[75, 85)",0.0,0.0
2021-04-12,60000,"[85, 120)",0.0,0.0
2021-04-12,70000,"[0, 18)",0.0,0.0
2021-04-12,70000,"[18, 25)",2175.0,515.0
2021-04-12,70000,"[25, 35)",7656.0,163.0
2021-04-12,70000,"[35, 45)",9216.0,2091.0
2021-04-12,70000,"[45, 55)",8712.0,343.0
2021-04-12,70000,"[55, 65)",13050.0,2704.0
2021-04-12,70000,"[65, 75)",27645.0,20220.0
2021-04-12,70000,"[75, 85)",12563.0,377.0
2021-04-12,70000,"[85, 120)",3601.0,34.0
2021-04-12,80000,"[0, 18)",0.0,0.0
2021-04-12,80000,"[18, 25)",32.0,7.0
2021-04-12,80000,"[25, 35)",136.0,5.0
2021-04-12,80000,"[35, 45)",0.0,0.0
2021-04-12,80000,"[45, 55)",136.0,89.0
2021-04-12,80000,"[55, 65)",1081.0,883.0
2021-04-12,80000,"[65, 75)",0.0,0.0
2021-04-12,80000,"[75, 85)",0.0,0.0
2021-04-12,80000,"[85, 120)",0.0,0.0
2021-04-12,90000,"[0, 18)",0.0,0.0
2021-04-12,90000,"[18, 25)",764.0,46.0
2021-04-12,90000,"[25, 35)",1939.0,35.0
2021-04-12,90000,"[35, 45)",2601.0,60.0
2021-04-12,90000,"[45, 55)",4088.0,366.0
2021-04-12,90000,"[55, 65)",5331.0,2847.0
2021-04-12,90000,"[65, 75)",14055.0,1765.0
2021-04-12,90000,"[75, 85)",7402.0,139.0
2021-04-12,90000,"[85, 120)",0.0,0.0
2021-04-19,10000,"[0, 18)",0.0,21.0
