date,age,dose,CUMULATIVE,INCIDENCE
2022-01-03,"[18, 25)",B,694954.0,1970.0
2022-01-03,"[18, 25)",C,61832.0,47.0
2022-01-03,"[18, 25)",E,219027.0,77220.0
2022-01-03,"[25, 35)",A,1183101.0,2509.0
2022-01-03,"[25, 35)",B,1163454.0,2816.0
2022-01-03,"[25, 35)",C,40755.0,88.0
2022-01-03,"[25, 35)",E,417376.0,158451.0
2022-01-03,"[35, 45)",A,1203333.0,1569.0
2022-01-03,"[35, 45)",B,1189820.0,1753.0
2022-01-03,"[35, 45)",C,76828.0,62.0
2022-01-03,"[35, 45)",E,580999.0,207311.0
2022-01-03,"[45, 55)",A,1255005.0,935.0
2022-01-03,"[45, 55)",B,1245956.0,1136.0
2022-01-03,"[45, 55)",C,126642.0,59.0
2022-01-03,"[45, 55)",E,912673.0,154098.0
2022-01-03,"[55, 65)",A,1371549.0,588.0
2022-01-03,"[55, 65)",B,1364881.0,688.0
2022-01-03,"[55, 65)",C,47628.0,26.0
2022-01-03,"[55, 65)",E,1157982.0,75082.0
2022-01-03,"[65, 75)",A,1101780.0,324.0
2022-01-03,"[65, 75)",B,1096235.0,418.0
2022-01-03,"[65, 75)",C,17592.0,6.0
2022-01-03,"[65, 75)",E,1019311.0,13878.0
2022-01-03,"[75, 85)",A,650388.0,195.0
2022-01-03,"[75, 85)",B,645194.0,248.0
2022-01-03,"[75, 85)",C,12125.0,2.0
2022-01-03,"[75, 85)",E,607458.0,4779.0
2022-01-03,"[85, 120)",A,292482.0,103.0
2022-01-03,"[85, 120)",B,286545.0,138.0
2022-01-03,"[85, 120)",C,12178.0,0.0
2022-01-03,"[85, 120)",E,263888.0,1097.0
2022-01-10,"[0, 12)",A,0.0,0.0
2022-01-10,"[0, 12)",B,0.0,0.0
2022-01-10,"[0, 12)",C,0.0,0.0
2022-01-10,"[0, 12)",E,0.0,0.0
2022-01-10,"[12, 18)",A,772441.0,71699.0
2022-01-10,"[12, 18)",B,680622.0,2560.0
2022-01-10,"[12, 18)",C,7271.0,8.0
2022-01-10,"[12, 18)",E,32028.0,12152.0
2022-01-10,"[18, 25)",A,710544.0,1292.0
2022-01-10,"[18, 25)",B,696924.0,1186.0
2022-01-10,"[18, 25)",C,61879.0,36.0
2022-01-10,"[18, 25)",E,296247.0,75931.0
2022-01-10,"[25, 35)",A,1185610.0,1832.0
2022-01-10,"[25, 35)",B,1166270.0,1600.0
2022-01-10,"[25, 35)",C,40843.0,102.0
2022-01-10,"[25, 35)",E,575827.0,141244.0
2022-01-10,"[35, 45)",A,1204902.0,1096.0
2022-01-10,"[35, 45)",B,1191573.0,979.0
2022-01-10,"[35, 45)",C,76890.0,74.0
2022-01-10,"[35, 45)",E,788310.0,97787.0
2022-01-10,"[45, 55)",A,1255940.0,716.0
2022-01-10,"[45, 55)",B,1247092.0,653.0
2022-01-10,"[45, 55)",C,126701.0,35.0
2022-01-10,"[45, 55)",E,1066771.0,45115.0
2022-01-10,"[55, 65)",A,1372137.0,441.0
2022-01-10,"[55, 65)",B,1365569.0,424.0
2022-01-10,"[55, 65)",C,47654.0,12.0
2022-01-10,"[55, 65)",E,1233064.0,23677.0
2022-01-10,"[65, 75)",A,1102104.0,263.0
2022-01-10,"[65, 75)",B,1096653.0,260.0
2022-01-10,"[65, 75)",C,17598.0,12.0
2022-01-10,"[65, 75)",E,1033189.0,7613.0
2022-01-10,"[75, 85)",A,650583.0,133.0
2022-01-10,"[75, 85)",B,645442.0,145.0
2022-01-10,"[75, 85)",C,12127.0,1.0
2022-01-10,"[75, 85)",E,612237.0,2733.0
2022-01-10,"[85, 120)",A,292585.0,73.0
2022-01-10,"[85, 120)",B,286683.0,85.0
2022-01-10,"[85, 120)",C,12178.0,0.0
2022-01-10,"[85, 120)",E,264985.0,759.0
2022-01-17,"[0, 12)",A,0.0,0.0
2022-01-17,"[0, 12)",B,0.0,0.0
2022-01-17,"[0, 12)",C,0.0,0.0
2022-01-17,"[0, 12)",E,0.0,0.0
2022-01-17,"[12, 18)",A,844140.0,43204.0
2022-01-17,"[12, 18)",B,683182.0,13392.0
2022-01-17,"[12, 18)",C,7279.0,6.0
2022-01-17,"[12, 18)",E,44180.0,13185.0
2022-01-17,"[18, 25)",A,711836.0,1163.0
2022-01-17,"[18, 25)",B,698110.0,1386.0
2022-01-17,"[18, 25)",C,61915.0,30.0
2022-01-17,"[18, 25)",E,372178.0,69625.0
2022-01-17,"[25, 35)",A,1187442.0,1553.0
2022-01-17,"[25, 35)",B,1167870.0,1844.0
2022-01-17,"[25, 35)",C,40945.0,53.0
2022-01-17,"[25, 35)",E,717071.0,64559.0
2022-01-17,"[35, 45)",A,1205998.0,935.0
2022-01-17,"[35, 45)",B,1192552.0,1033.0
2022-01-17,"[35, 45)",C,76964.0,48.0
2022-01-17,"[35, 45)",E,886097.0,35642.0
2022-01-17,"[45, 55)",A,1256656.0,581.0
2022-01-17,"[45, 55)",B,1247745.0,742.0
2022-01-17,"[45, 55)",C,126736.0,32.0
2022-01-17,"[45, 55)",E,1111886.0,24068.0
2022-01-17,"[55, 65)",A,1372578.0,295.0
2022-01-17,"[55, 65)",B,1365993.0,469.0
2022-01-17,"[55, 65)",C,47666.0,20.0
2022-01-17,"[55, 65)",E,1256741.0,14567.0
2022-01-17,"[65, 75)",A,1102367.0,199.0
2022-01-17,"[65, 75)",B,1096913.0,280.0
2022-01-17,"[65, 75)",C,17610.0,3.0
2022-01-17,"[65, 75)",E,1040802.0,5719.0
2022-01-17,"[75, 85)",A,650716.0,80.0
2022-01-17,"[75, 85)",B,645587.0,145.0
2022-01-17,"[75, 85)",C,12128.0,4.0
2022-01-17,"[75, 85)",E,614970.0,2368.0
2022-01-17,"[85, 120)",A,292658.0,44.0
2022-01-17,"[85, 120)",B,286768.0,75.0
2022-01-17,"[85, 120)",C,12178.0,2.0
2022-01-17,"[85, 120)",E,265744.0,576.0
2022-01-24,"[0, 12)",A,0.0,0.0
2022-01-24,"[0, 12)",B,0.0,0.0
2022-01-24,"[0, 12)",C,0.0,0.0
2022-01-24,"[0, 12)",E,0.0,0.0
2022-01-24,"[12, 18)",A,887344.0,22586.0
2022-01-24,"[12, 18)",B,696574.0,44803.0
2022-01-24,"[12, 18)",C,7285.0,0.0
2022-01-24,"[12, 18)",E,57365.0,10936.0
2022-01-24,"[18, 25)",A,712999.0,938.0
2022-01-24,"[18, 25)",B,699496.0,1447.0
2022-01-24,"[18, 25)",C,61945.0,10.0
2022-01-24,"[18, 25)",E,441803.0,40361.0
2022-01-24,"[25, 35)",A,1188995.0,1119.0
2022-01-24,"[25, 35)",B,1169714.0,2000.0
2022-01-24,"[25, 35)",C,40998.0,41.0
2022-01-24,"[25, 35)",E,781630.0,34550.0
2022-01-24,"[35, 45)",A,1206933.0,690.0
2022-01-24,"[35, 45)",B,1193585.0,1135.0
2022-01-24,"[35, 45)",C,77012.0,36.0
2022-01-24,"[35, 45)",E,921739.0,24120.0
2022-01-24,"[45, 55)",A,1257237.0,417.0
2022-01-24,"[45, 55)",B,1248487.0,708.0
2022-01-24,"[45, 55)",C,126768.0,12.0
2022-01-24,"[45, 55)",E,1135954.0,17268.0
2022-01-24,"[55, 65)",A,1372873.0,245.0
2022-01-24,"[55, 65)",B,1366462.0,474.0
2022-01-24,"[55, 65)",C,47686.0,4.0
2022-01-24,"[55, 65)",E,1271308.0,10415.0
2022-01-24,"[65, 75)",A,1102566.0,155.0
2022-01-24,"[65, 75)",B,1097193.0,267.0
2022-01-24,"[65, 75)",C,17613.0,3.0
2022-01-24,"[65, 75)",E,1046521.0,4106.0
2022-01-24,"[75, 85)",A,650796.0,65.0
2022-01-24,"[75, 85)",B,645732.0,141.0
2022-01-24,"[75, 85)",C,12132.0,0.0
2022-01-24,"[75, 85)",E,617338.0,1614.0
2022-01-24,"[85, 120)",A,292702.0,40.0
2022-01-24,"[85, 120)",B,286843.0,65.0
2022-01-24,"[85, 120)",C,12180.0,0.0
2022-01-24,"[85, 120)",E,266320.0,419.0
2022-01-31,"[0, 12)",A,0.0,0.0
2022-01-31,"[0, 12)",B,0.0,0.0
2022-01-31,"[0, 12)",C,0.0,0.0
2022-01-31,"[0, 12)",E,0.0,0.0
2022-01-31,"[12, 18)",A,909930.0,13798.0
2022-01-31,"[12, 18)",B,741377.0,62466.0
2022-01-31,"[12, 18)",C,7285.0,1.0
2022-01-31,"[12, 18)",E,68301.0,47484.0
2022-01-31,"[18, 25)",A,713937.0,802.0
2022-01-31,"[18, 25)",B,700943.0,1173.0
2022-01-31,"[18, 25)",C,61955.0,14.0
2022-01-31,"[18, 25)",E,482164.0,24572.0
2022-01-31,"[25, 35)",A,1190114.0,937.0
2022-01-31,"[25, 35)",B,1171714.0,1644.0
2022-01-31,"[25, 35)",C,41039.0,28.0
2022-01-31,"[25, 35)",E,816180.0,23847.0
2022-01-31,"[35, 45)",A,1207623.0,547.0
2022-01-31,"[35, 45)",B,1194720.0,997.0
2022-01-31,"[35, 45)",C,77048.0,26.0
2022-01-31,"[35, 45)",E,945859.0,17993.0
2022-01-31,"[45, 55)",A,1257654.0,293.0
2022-01-31,"[45, 55)",B,1249195.0,585.0
2022-01-31,"[45, 55)",C,126780.0,17.0
2022-01-31,"[45, 55)",E,1153222.0,11774.0
2022-01-31,"[55, 65)",A,1373118.0,182.0
2022-01-31,"[55, 65)",B,1366936.0,392.0
2022-01-31,"[55, 65)",C,47690.0,8.0
2022-01-31,"[55, 65)",E,1281723.0,6695.0
2022-01-31,"[65, 75)",A,1102721.0,123.0
2022-01-31,"[65, 75)",B,1097460.0,244.0
2022-01-31,"[65, 75)",C,17616.0,2.0
2022-01-31,"[65, 75)",E,1050627.0,2678.0
2022-01-31,"[75, 85)",A,650861.0,66.0
2022-01-31,"[75, 85)",B,645873.0,105.0
2022-01-31,"[75, 85)",C,12132.0,0.0
2022-01-31,"[75, 85)",E,618952.0,1162.0
2022-01-31,"[85, 120)",A,292742.0,39.0
2022-01-31,"[85, 120)",B,286908.0,62.0
2022-01-31,"[85, 120)",C,12180.0,0.0
2022-01-31,"[85, 120)",E,266739.0,310.0
2022-02-07,"[0, 12)",A,0.0,0.0
2022-02-07,"[0, 12)",B,0.0,0.0
2022-02-07,"[0, 12)",C,0.0,0.0
2022-02-07,"[0, 12)",E,0.0,0.0
2022-02-07,"[12, 18)",A,923728.0,10602.0
2022-02-07,"[12, 18)",B,803843.0,46855.0
2022-02-07,"[12, 18)",C,7286.0,0.0
2022-02-07,"[12, 18)",E,115785.0,31604.0
2022-02-07,"[18, 25)",A,714739.0,578.0
2022-02-07,"[18, 25)",B,702116.0,991.0
2022-02-07,"[18, 25)",C,61969.0,3.0
2022-02-07,"[18, 25)",E,506736.0,16124.0
2022-02-07,"[25, 35)",A,1191051.0,641.0
2022-02-07,"[25, 35)",B,1173358.0,1296.0
2022-02-07,"[25, 35)",C,41067.0,17.0
2022-02-07,"[25, 35)",E,840027.0,19112.0
2022-02-07,"[35, 45)",A,1208170.0,456.0
2022-02-07,"[35, 45)",B,1195717.0,777.0
2022-02-07,"[35, 45)",C,77074.0,13.0
2022-02-07,"[35, 45)",E,963852.0,13841.0
2022-02-07,"[45, 55)",A,1257947.0,246.0
2022-02-07,"[45, 55)",B,1249780.0,493.0
2022-02-07,"[45, 55)",C,126797.0,9.0
2022-02-07,"[45, 55)",E,1164996.0,8759.0
2022-02-07,"[55, 65)",A,1373300.0,142.0
2022-02-07,"[55, 65)",B,1367328.0,292.0
2022-02-07,"[55, 65)",C,47698.0,5.0
2022-02-07,"[55, 65)",E,1288418.0,5002.0
2022-02-07,"[65, 75)",A,1102844.0,116.0
2022-02-07,"[65, 75)",B,1097704.0,191.0
2022-02-07,"[65, 75)",C,17618.0,1.0
2022-02-07,"[65, 75)",E,1053305.0,2116.0
2022-02-07,"[75, 85)",A,650927.0,75.0
2022-02-07,"[75, 85)",B,645978.0,99.0
2022-02-07,"[75, 85)",C,12132.0,0.0
2022-02-07,"[75, 85)",E,620114.0,874.0
2022-02-07,"[85, 120)",A,292781.0,30.0
2022-02-07,"[85, 120)",B,286970.0,50.0
2022-02-07,"[85, 120)",C,12180.0,0.0
2022-02-07,"[85, 120)",E,267049.0,275.0
2022-02-14,"[0, 12)",A,0.0,0.0
2022-02-14,"[0, 12)",B,0.0,0.0
2022-02-14,"[0, 12)",C,0.0,0.0
2022-02-14,"[0, 12)",E,0.0,0.0
2022-02-14,"[12, 18)",A,934330.0,5436.0
2022-02-14,"[12, 18)",B,850698.0,27564.0
2022-02-14,"[12, 18)",C,7286.0,0.0
2022-02-14,"[12, 18)",E,147389.0,20928.0
2022-02-14,"[18, 25)",A,715317.0,420.0
2022-02-14,"[18, 25)",B,703107.0,820.0
2022-02-14,"[18, 25)",C,61972.0,5.0
2022-02-14,"[18, 25)",E,522860.0,13718.0
2022-02-14,"[25, 35)",A,1191692.0,595.0
2022-02-14,"[25, 35)",B,1174654.0,1083.0
2022-02-14,"[25, 35)",C,41084.0,44.0
2022-02-14,"[25, 35)",E,859139.0,15966.0
2022-02-14,"[35, 45)",A,1208626.0,364.0
2022-02-14,"[35, 45)",B,1196494.0,608.0
2022-02-14,"[35, 45)",C,77087.0,26.0
2022-02-14,"[35, 45)",E,977693.0,11875.0
2022-02-14,"[45, 55)",A,1258193.0,207.0
2022-02-14,"[45, 55)",B,1250273.0,385.0
2022-02-14,"[45, 55)",C,126806.0,12.0
2022-02-14,"[45, 55)",E,1173755.0,7681.0
2022-02-14,"[55, 65)",A,1373442.0,103.0
2022-02-14,"[55, 65)",B,1367620.0,223.0
2022-02-14,"[55, 65)",C,47703.0,2.0
2022-02-14,"[55, 65)",E,1293420.0,4737.0
2022-02-14,"[65, 75)",A,1102960.0,79.0
2022-02-14,"[65, 75)",B,1097895.0,174.0
2022-02-14,"[65, 75)",C,17619.0,0.0
2022-02-14,"[65, 75)",E,1055421.0,1969.0
2022-02-14,"[75, 85)",A,651002.0,44.0
2022-02-14,"[75, 85)",B,646077.0,77.0
2022-02-14,"[75, 85)",C,12132.0,1.0
2022-02-14,"[75, 85)",E,620988.0,777.0
2022-02-14,"[85, 120)",A,292811.0,22.0
2022-02-14,"[85, 120)",B,287020.0,46.0
2022-02-14,"[85, 120)",C,12180.0,0.0
2022-02-14,"[85, 120)",E,267324.0,226.0
2022-02-21,"[0, 12)",A,0.0,0.0
2022-02-21,"[0, 12)",B,0.0,0.0
2022-02-21,"[0, 12)",C,0.0,0.0
2022-02-21,"[0, 12)",E,0.0,0.0
2022-02-21,"[12, 18)",A,939766.0,2887.0
2022-02-21,"[12, 18)",B,878262.0,10777.0
2022-02-21,"[12, 18)",C,7286.0,0.0
2022-02-21,"[12, 18)",E,168317.0,9627.0
2022-02-21,"[18, 25)",A,715737.0,271.0
2022-02-21,"[18, 25)",B,703927.0,545.0
2022-02-21,"[18, 25)",C,61977.0,7.0
2022-02-21,"[18, 25)",E,536578.0,4994.0
2022-02-21,"[25, 35)",A,1192287.0,430.0
2022-02-21,"[25, 35)",B,1175737.0,624.0
2022-02-21,"[25, 35)",C,41128.0,26.0
2022-02-21,"[25, 35)",E,875105.0,6002.0
2022-02-21,"[35, 45)",A,1208990.0,249.0
2022-02-21,"[35, 45)",B,1197102.0,374.0
2022-02-21,"[35, 45)",C,77113.0,25.0
2022-02-21,"[35, 45)",E,989568.0,4155.0
2022-02-21,"[45, 55)",A,1258400.0,175.0
2022-02-21,"[45, 55)",B,1250658.0,238.0
2022-02-21,"[45, 55)",C,126818.0,22.0
2022-02-21,"[45, 55)",E,1181436.0,2906.0
2022-02-21,"[55, 65)",A,1373545.0,106.0
2022-02-21,"[55, 65)",B,1367843.0,129.0
2022-02-21,"[55, 65)",C,47705.0,3.0
2022-02-21,"[55, 65)",E,1298157.0,1819.0
2022-02-21,"[65, 75)",A,1103039.0,43.0
2022-02-21,"[65, 75)",B,1098069.0,93.0
2022-02-21,"[65, 75)",C,17619.0,2.0
2022-02-21,"[65, 75)",E,1057390.0,765.0
2022-02-21,"[75, 85)",A,651046.0,22.0
2022-02-21,"[75, 85)",B,646154.0,58.0
2022-02-21,"[75, 85)",C,12133.0,0.0
2022-02-21,"[75, 85)",E,621765.0,313.0
2022-02-21,"[85, 120)",A,292833.0,15.0
2022-02-21,"[85, 120)",B,287066.0,24.0
2022-02-21,"[85, 120)",C,12180.0,0.0
2022-02-21,"[85, 120)",E,267550.0,104.0
2022-02-28,"[0, 12)",A,0.0,0.0
2022-02-28,"[0, 12)",B,0.0,0.0
2022-02-28,"[0, 12)",C,0.0,0.0
2022-02-28,"[0, 12)",E,0.0,0.0
2022-02-28,"[12, 18)",A,942653.0,2524.0
2022-02-28,"[12, 18)",B,889039.0,15841.0
2022-02-28,"[12, 18)",C,7286.0,0.0
2022-02-28,"[12, 18)",E,177944.0,8775.0
2022-02-28,"[18, 25)",A,716008.0,154.0
2022-02-28,"[18, 25)",B,704472.0,392.0
2022-02-28,"[18, 25)",C,61984.0,2.0
2022-02-28,"[18, 25)",E,541572.0,2191.0
2022-02-28,"[25, 35)",A,1192717.0,176.0
2022-02-28,"[25, 35)",B,1176361.0,508.0
2022-02-28,"[25, 35)",C,41154.0,7.0
2022-02-28,"[25, 35)",E,881107.0,2966.0
2022-02-28,"[35, 45)",A,1209239.0,136.0
2022-02-28,"[35, 45)",B,1197476.0,319.0
2022-02-28,"[35, 45)",C,77138.0,0.0
2022-02-28,"[35, 45)",E,993723.0,2452.0
2022-02-28,"[45, 55)",A,1258575.0,98.0
2022-02-28,"[45, 55)",B,1250896.0,193.0
2022-02-28,"[45, 55)",C,126840.0,3.0
2022-02-28,"[45, 55)",E,1184342.0,1568.0
2022-02-28,"[55, 65)",A,1373651.0,73.0
2022-02-28,"[55, 65)",B,1367972.0,125.0
2022-02-28,"[55, 65)",C,47708.0,1.0
2022-02-28,"[55, 65)",E,1299976.0,1007.0
2022-02-28,"[65, 75)",A,1103082.0,57.0
2022-02-28,"[65, 75)",B,1098162.0,93.0
2022-02-28,"[65, 75)",C,17621.0,0.0
2022-02-28,"[65, 75)",E,1058155.0,542.0
2022-02-28,"[75, 85)",A,651068.0,29.0
2022-02-28,"[75, 85)",B,646212.0,54.0
2022-02-28,"[75, 85)",C,12133.0,0.0
2022-02-28,"[75, 85)",E,622078.0,260.0
2022-02-28,"[85, 120)",A,292848.0,19.0
2022-02-28,"[85, 120)",B,287090.0,22.0
2022-02-28,"[85, 120)",C,12180.0,0.0
2022-02-28,"[85, 120)",E,267654.0,93.0
2022-03-07,"[0, 12)",A,0.0,0.0
2022-03-07,"[0, 12)",B,0.0,0.0
2022-03-07,"[0, 12)",C,0.0,0.0
2022-03-07,"[0, 12)",E,0.0,0.0
2022-03-07,"[12, 18)",A,945177.0,917.0
2022-03-07,"[12, 18)",B,904880.0,7103.0
2022-03-07,"[12, 18)",C,7286.0,0.0
2022-03-07,"[12, 18)",E,186719.0,7325.0
2022-03-07,"[18, 25)",A,716162.0,91.0
2022-03-07,"[18, 25)",B,704864.0,231.0
2022-03-07,"[18, 25)",C,61986.0,9.0
2022-03-07,"[18, 25)",E,543763.0,1581.0
2022-03-07,"[25, 35)",A,1192893.0,161.0
2022-03-07,"[25, 35)",B,1176869.0,361.0
2022-03-07,"[25, 35)",C,41161.0,20.0
2022-03-07,"[25, 35)",E,884073.0,2261.0
2022-03-07,"[35, 45)",A,1209375.0,92.0
2022-03-07,"[35, 45)",B,1197795.0,234.0
2022-03-07,"[35, 45)",C,77138.0,16.0
2022-03-07,"[35, 45)",E,996175.0,1691.0
2022-03-07,"[45, 55)",A,1258673.0,70.0
2022-03-07,"[45, 55)",B,1251089.0,122.0
2022-03-07,"[45, 55)",C,126843.0,8.0
2022-03-07,"[45, 55)",E,1185910.0,1209.0
2022-03-07,"[55, 65)",A,1373724.0,66.0
2022-03-07,"[55, 65)",B,1368097.0,86.0
2022-03-07,"[55, 65)",C,47709.0,2.0
2022-03-07,"[55, 65)",E,1300983.0,802.0
2022-03-07,"[65, 75)",A,1103139.0,51.0
2022-03-07,"[65, 75)",B,1098255.0,69.0
2022-03-07,"[65, 75)",C,17621.0,0.0
2022-03-07,"[65, 75)",E,1058697.0,401.0
2022-03-07,"[75, 85)",A,651097.0,13.0
2022-03-07,"[75, 85)",B,646266.0,30.0
2022-03-07,"[75, 85)",C,12133.0,0.0
2022-03-07,"[75, 85)",E,622338.0,205.0
2022-03-07,"[85, 120)",A,292867.0,5.0
2022-03-07,"[85, 120)",B,287112.0,21.0
2022-03-07,"[85, 120)",C,12180.0,0.0
2022-03-07,"[85, 120)",E,267747.0,91.0
2022-03-14,"[0, 12)",A,0.0,0.0
2022-03-14,"[0, 12)",B,0.0,0.0
2022-03-14,"[0, 12)",C,0.0,0.0
2022-03-14,"[0, 12)",E,0.0,0.0
2022-03-14,"[12, 18)",A,946094.0,683.0
2022-03-14,"[12, 18)",B,911983.0,4438.0
2022-03-14,"[12, 18)",C,7286.0,0.0
2022-03-14,"[12, 18)",E,194044.0,5083.0
2022-03-14,"[18, 25)",A,716253.0,126.0
2022-03-14,"[18, 25)",B,705095.0,171.0
2022-03-14,"[18, 25)",C,61995.0,2.0
2022-03-14,"[18, 25)",E,545344.0,1142.0
2022-03-14,"[25, 35)",A,1193054.0,152.0
2022-03-14,"[25, 35)",B,1177230.0,245.0
2022-03-14,"[25, 35)",C,41181.0,4.0
2022-03-14,"[25, 35)",E,886334.0,1761.0
2022-03-14,"[35, 45)",A,1209467.0,114.0
2022-03-14,"[35, 45)",B,1198029.0,163.0
2022-03-14,"[35, 45)",C,77154.0,8.0
2022-03-14,"[35, 45)",E,997866.0,1457.0
2022-03-14,"[45, 55)",A,1258743.0,83.0
2022-03-14,"[45, 55)",B,1251211.0,108.0
2022-03-14,"[45, 55)",C,126851.0,5.0
2022-03-14,"[45, 55)",E,1187119.0,942.0
2022-03-14,"[55, 65)",A,1373790.0,55.0
2022-03-14,"[55, 65)",B,1368183.0,64.0
2022-03-14,"[55, 65)",C,47711.0,3.0
2022-03-14,"[55, 65)",E,1301785.0,684.0
2022-03-14,"[65, 75)",A,1103190.0,28.0
2022-03-14,"[65, 75)",B,1098324.0,41.0
2022-03-14,"[65, 75)",C,17621.0,0.0
2022-03-14,"[65, 75)",E,1059098.0,379.0
2022-03-14,"[75, 85)",A,651110.0,28.0
2022-03-14,"[75, 85)",B,646296.0,34.0
2022-03-14,"[75, 85)",C,12133.0,0.0
2022-03-14,"[75, 85)",E,622543.0,164.0
2022-03-14,"[85, 120)",A,292872.0,7.0
2022-03-14,"[85, 120)",B,287133.0,16.0
2022-03-14,"[85, 120)",C,12180.0,0.0
2022-03-14,"[85, 120)",E,267838.0,64.0
2022-03-21,"[0, 12)",A,0.0,0.0
2022-03-21,"[0, 12)",B,0.0,0.0
2022-03-21,"[0, 12)",C,0.0,0.0
2022-03-21,"[0, 12)",E,0.0,0.0
2022-03-21,"[12, 18)",A,946777.0,763.0
2022-03-21,"[12, 18)",B,916421.0,3956.0
2022-03-21,"[12, 18)",C,7286.0,0.0
2022-03-21,"[12, 18)",E,199127.0,4917.0
2022-03-21,"[18, 25)",A,716379.0,112.0
2022-03-21,"[18, 25)",B,705266.0,132.0
2022-03-21,"[18, 25)",C,61997.0,0.0
2022-03-21,"[18, 25)",E,546486.0,961.0
2022-03-21,"[25, 35)",A,1193206.0,156.0
2022-03-21,"[25, 35)",B,1177475.0,224.0
2022-03-21,"[25, 35)",C,41185.0,1.0
2022-03-21,"[25, 35)",E,888095.0,1468.0
2022-03-21,"[35, 45)",A,1209581.0,97.0
2022-03-21,"[35, 45)",B,1198192.0,142.0
2022-03-21,"[35, 45)",C,77162.0,2.0
2022-03-21,"[35, 45)",E,999323.0,1181.0
2022-03-21,"[45, 55)",A,1258826.0,66.0
2022-03-21,"[45, 55)",B,1251319.0,118.0
2022-03-21,"[45, 55)",C,126856.0,1.0
2022-03-21,"[45, 55)",E,1188061.0,819.0
2022-03-21,"[55, 65)",A,1373845.0,51.0
2022-03-21,"[55, 65)",B,1368247.0,82.0
2022-03-21,"[55, 65)",C,47714.0,0.0
2022-03-21,"[55, 65)",E,1302469.0,579.0
2022-03-21,"[65, 75)",A,1103218.0,27.0
2022-03-21,"[65, 75)",B,1098365.0,64.0
2022-03-21,"[65, 75)",C,17621.0,0.0
2022-03-21,"[65, 75)",E,1059477.0,311.0
2022-03-21,"[75, 85)",A,651138.0,13.0
2022-03-21,"[75, 85)",B,646330.0,29.0
2022-03-21,"[75, 85)",C,12133.0,0.0
2022-03-21,"[75, 85)",E,622707.0,149.0
2022-03-21,"[85, 120)",A,292879.0,1.0
2022-03-21,"[85, 120)",B,287149.0,14.0
2022-03-21,"[85, 120)",C,12180.0,0.0
2022-03-21,"[85, 120)",E,267902.0,53.0
2022-03-28,"[0, 12)",A,0.0,0.0
2022-03-28,"[0, 12)",B,0.0,0.0
2022-03-28,"[0, 12)",C,0.0,0.0
2022-03-28,"[0, 12)",E,0.0,0.0
2022-03-28,"[12, 18)",A,947540.0,395.0
2022-03-28,"[12, 18)",B,920377.0,799.0
2022-03-28,"[12, 18)",C,7286.0,0.0
2022-03-28,"[12, 18)",E,204044.0,1738.0
2022-03-28,"[18, 25)",A,716491.0,57.0
2022-03-28,"[18, 25)",B,705398.0,74.0
2022-03-28,"[18, 25)",C,61997.0,0.0
2022-03-28,"[18, 25)",E,547447.0,553.0
2022-03-28,"[25, 35)",A,1193362.0,125.0
2022-03-28,"[25, 35)",B,1177699.0,98.0
2022-03-28,"[25, 35)",C,41186.0,1.0
2022-03-28,"[25, 35)",E,889563.0,908.0
2022-03-28,"[35, 45)",A,1209678.0,75.0
2022-03-28,"[35, 45)",B,1198334.0,79.0
2022-03-28,"[35, 45)",C,77164.0,0.0
2022-03-28,"[35, 45)",E,1000504.0,620.0
2022-03-28,"[45, 55)",A,1258892.0,61.0
2022-03-28,"[45, 55)",B,1251437.0,55.0
2022-03-28,"[45, 55)",C,126857.0,1.0
2022-03-28,"[45, 55)",E,1188880.0,492.0
2022-03-28,"[55, 65)",A,1373896.0,37.0
2022-03-28,"[55, 65)",B,1368329.0,46.0
2022-03-28,"[55, 65)",C,47714.0,0.0
2022-03-28,"[55, 65)",E,1303048.0,315.0
2022-03-28,"[65, 75)",A,1103245.0,18.0
2022-03-28,"[65, 75)",B,1098429.0,35.0
2022-03-28,"[65, 75)",C,17621.0,0.0
2022-03-28,"[65, 75)",E,1059788.0,181.0
2022-03-28,"[75, 85)",A,651151.0,12.0
2022-03-28,"[75, 85)",B,646359.0,14.0
2022-03-28,"[75, 85)",C,12133.0,0.0
2022-03-28,"[75, 85)",E,622856.0,92.0
2022-03-28,"[85, 120)",A,292880.0,2.0
2022-03-28,"[85, 120)",B,287163.0,8.0
2022-03-28,"[85, 120)",C,12180.0,0.0
2022-03-28,"[85, 120)",E,267955.0,27.0
2022-04-04,"[0, 12)",A,0.0,0.0
2022-04-04,"[0, 12)",B,0.0,0.0
2022-04-04,"[0, 12)",C,0.0,0.0
2022-04-04,"[0, 12)",E,0.0,0.0
2022-04-04,"[12, 18)",A,947935.0,377.0
2022-04-04,"[12, 18)",B,921176.0,679.0
2022-04-04,"[12, 18)",C,7286.0,1.0
2022-04-04,"[12, 18)",E,205782.0,1434.0
2022-04-04,"[18, 25)",A,716548.0,54.0
2022-04-04,"[18, 25)",B,705472.0,60.0
2022-04-04,"[18, 25)",C,61997.0,3.0
2022-04-04,"[18, 25)",E,548000.0,458.0
2022-04-04,"[25, 35)",A,1193487.0,85.0
2022-04-04,"[25, 35)",B,1177797.0,82.0
2022-04-04,"[25, 35)",C,41187.0,9.0
2022-04-04,"[25, 35)",E,890471.0,854.0
2022-04-04,"[35, 45)",A,1209753.0,76.0
